"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
1.00,1.00,0.81,3.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.72,0.00,1.31,19.50,18.35
2.00,1.00,0.80,3.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.65,0.00,1.33,19.50,18.37
3.00,1.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.60,0.00,1.30,19.50,18.39
4.00,1.00,0.79,3.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.56,0.00,1.34,19.50,18.40
5.00,1.00,0.79,3.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.52,0.00,1.41,19.50,18.41
6.00,1.00,0.79,3.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.49,0.00,1.42,19.50,18.42
7.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,1.39,19.50,18.43
8.00,1.00,0.79,3.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.44,0.00,1.26,19.50,18.44
9.00,1.00,0.78,3.36,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.36,0.00,1.53,19.50,18.44
10.00,1.00,0.77,3.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.24,0.00,2.25,19.50,18.44
11.00,1.00,0.76,3.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.09,0.00,2.74,19.50,18.46
12.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.31,19.50,18.48
13.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.69,19.54,18.50
14.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.58,19.56,18.53
15.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.08,19.52,18.55
16.00,1.00,0.75,3.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.04,0.00,2.77,19.51,18.56
17.00,1.00,0.75,3.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.06,0.00,2.66,19.50,18.55
18.00,1.00,0.76,3.07,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.07,0.00,2.66,19.50,18.55
19.00,1.00,0.76,3.08,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.08,0.00,2.70,19.50,18.54
20.00,1.00,0.76,3.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.09,0.00,2.77,19.50,18.54
21.00,1.00,0.76,3.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.09,0.00,2.72,19.50,18.54
22.00,1.00,0.76,3.11,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.11,0.00,2.53,19.50,18.54
23.00,1.00,0.76,3.13,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.13,0.00,2.16,19.50,18.53
24.00,1.00,0.76,3.17,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.17,0.00,1.58,19.50,18.53
25.00,1.00,0.77,3.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.24,0.00,0.87,19.50,18.51
26.00,1.00,0.78,3.33,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.33,0.00,0.16,19.50,18.49
27.00,1.00,0.78,3.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.42,0.00,-0.41,19.50,18.47
28.00,1.00,0.79,3.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.51,0.00,-0.61,19.50,18.44
29.00,1.00,0.80,3.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.58,0.00,-0.70,19.50,18.42
30.00,1.00,0.80,3.64,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.64,0.00,-0.89,19.50,18.40
31.00,1.00,0.81,3.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.71,0.00,-1.23,19.50,18.38
32.00,1.00,0.81,3.74,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.74,0.00,-1.47,19.50,18.36
33.00,1.00,0.80,3.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.59,0.00,-0.93,19.50,18.35
34.00,1.00,0.78,3.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.43,0.00,0.01,19.50,18.34
35.00,1.00,0.77,3.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.26,0.00,0.92,19.50,18.35
36.00,1.00,0.76,3.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.06,0.00,1.69,19.50,18.37
37.00,1.00,0.75,3.01,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.01,0.00,2.06,19.50,18.39
38.00,1.00,0.76,3.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.09,0.00,2.01,19.50,18.41
39.00,1.00,0.77,3.29,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.29,0.00,1.35,19.50,18.43
40.00,1.00,0.79,3.48,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.48,0.00,0.14,19.50,18.44
41.00,1.00,0.79,3.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.56,0.00,-0.65,19.50,18.42
42.00,1.00,0.80,3.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.65,0.00,-1.50,19.50,18.40
43.00,1.00,0.81,3.77,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.77,0.00,-2.53,19.50,18.38
44.00,1.00,0.82,3.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.90,0.00,-3.39,19.50,18.34
45.00,1.00,0.83,4.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,1.04,0.00,-4.05,19.50,18.31
46.00,1.00,0.84,4.16,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.16,0.00,-4.39,19.50,18.27
47.00,1.00,0.85,4.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.10,1.27,0.00,-4.56,19.50,18.24
48.00,1.00,0.86,4.36,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.11,1.36,0.00,-4.64,19.50,18.21
49.00,1.00,0.86,4.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.11,1.43,0.00,-4.73,19.50,18.19
50.00,1.00,0.87,4.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.12,1.49,0.00,-4.76,19.50,18.17
51.00,1.00,0.87,4.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.12,1.53,0.00,-4.72,19.50,18.15
52.00,1.00,0.87,4.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.12,1.56,0.00,-4.60,19.50,18.14
53.00,1.00,0.88,4.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.13,1.58,0.00,-4.44,19.50,18.13
54.00,1.00,0.88,4.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.13,1.58,0.00,-4.33,19.50,18.13
55.00,1.00,0.88,4.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.13,1.58,0.00,-4.29,19.50,18.13
56.00,1.00,0.87,4.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.12,1.53,0.00,-4.03,19.50,18.13
57.00,1.00,0.85,4.21,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.10,1.21,0.00,-2.58,19.50,18.13
58.00,1.00,0.82,3.88,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.88,0.00,-1.00,19.50,18.15
59.00,1.00,0.80,3.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.65,0.00,0.11,19.50,18.19
60.00,1.00,0.80,3.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.57,0.00,0.42,19.50,18.23
61.00,1.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.60,0.00,0.39,19.50,18.27
62.00,1.00,0.80,3.68,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.68,0.00,0.19,19.50,18.30
63.00,1.00,0.81,3.76,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.76,0.00,-0.19,19.50,18.32
64.00,1.00,0.82,3.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.85,0.00,-0.79,19.50,18.33
65.00,1.00,0.82,3.86,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.86,0.00,-0.84,19.50,18.33
66.00,1.00,0.82,3.86,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.86,0.00,-0.78,19.50,18.33
67.00,1.00,0.82,3.86,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.86,0.00,-0.96,19.50,18.33
68.00,1.00,0.82,3.88,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.88,0.00,-1.31,19.50,18.33
69.00,1.00,0.82,3.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.90,0.00,-1.29,19.50,18.32
70.00,1.00,0.82,3.92,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.92,0.00,-1.42,19.50,18.32
71.00,1.00,0.83,3.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.94,0.00,-1.67,19.50,18.31
72.00,1.00,0.83,3.97,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.97,0.00,-1.76,19.50,18.30
73.00,1.00,0.83,3.99,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.99,0.00,-1.78,19.50,18.30
74.00,1.00,0.83,4.01,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,1.01,0.00,-1.98,19.50,18.29
75.00,1.00,0.83,4.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,1.04,0.00,-2.13,19.50,18.28
76.00,1.00,0.84,4.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.06,0.00,-2.25,19.50,18.28
77.00,1.00,0.84,4.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.09,0.00,-2.36,19.50,18.27
78.00,1.00,0.84,4.11,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.11,0.00,-2.32,19.50,18.26
79.00,1.00,0.84,4.13,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.13,0.00,-2.43,19.50,18.26
80.00,1.00,0.84,4.11,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.11,0.00,-2.39,19.50,18.25
81.00,1.00,0.83,3.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.94,0.00,-1.56,19.50,18.25
82.00,1.00,0.81,3.76,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.76,0.00,-0.86,19.50,18.26
83.00,1.00,0.80,3.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.57,0.00,-0.13,19.50,18.27
84.00,1.00,0.77,3.31,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.31,0.00,0.68,19.50,18.29
85.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,0.96,19.50,18.32
86.00,1.00,0.79,3.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.53,0.00,0.70,19.50,18.35
87.00,1.00,0.80,3.63,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.63,0.00,0.13,19.50,18.36
88.00,1.00,0.81,3.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.72,0.00,-0.55,19.50,18.37
89.00,1.00,0.81,3.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.75,0.00,-0.71,19.50,18.36
90.00,1.00,0.81,3.77,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.77,0.00,-0.71,19.50,18.36
91.00,1.00,0.81,3.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.79,0.00,-0.74,19.50,18.35
92.00,1.00,0.81,3.80,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.80,0.00,-0.81,19.50,18.35
93.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.85,19.50,18.34
94.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.68,19.50,18.34
95.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.57,19.50,18.34
96.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.64,19.50,18.34
97.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.68,19.50,18.34
98.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.70,19.50,18.34
99.00,1.00,0.82,3.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.83,0.00,-0.74,19.50,18.34
100.00,1.00,0.82,3.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.83,0.00,-0.81,19.50,18.34
101.00,1.00,0.82,3.84,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.84,0.00,-0.88,19.50,18.33
102.00,1.00,0.82,3.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.85,0.00,-0.89,19.50,18.33
103.00,1.00,0.82,3.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.85,0.00,-0.86,19.50,18.33
104.00,1.00,0.82,3.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.85,0.00,-0.79,19.50,18.33
105.00,1.00,0.81,3.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.79,0.00,-0.59,19.50,18.33
106.00,1.00,0.80,3.68,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.68,0.00,-0.10,19.50,18.33
107.00,1.00,0.79,3.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.56,0.00,0.53,19.50,18.34
108.00,1.00,0.79,3.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.51,0.00,0.97,19.50,18.36
109.00,1.00,0.79,3.48,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.48,0.00,1.33,19.50,18.37
110.00,1.00,0.79,3.46,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.46,0.00,1.56,19.50,18.39
111.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,1.61,19.50,18.41
112.00,1.00,0.79,3.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.49,0.00,1.54,19.50,18.42
113.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,1.49,19.50,18.43
114.00,1.00,0.79,3.45,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.45,0.00,1.45,19.50,18.44
115.00,1.00,0.78,3.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.43,0.00,1.50,19.50,18.44
116.00,1.00,0.78,3.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.42,0.00,1.52,19.50,18.45
117.00,1.00,0.78,3.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.40,0.00,1.55,19.50,18.45
118.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.55,19.50,18.45
119.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.52,19.50,18.46
120.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.48,19.50,18.46
121.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.42,19.50,18.46
122.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.32,19.50,18.46
123.00,1.00,0.78,3.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.40,0.00,1.20,19.50,18.46
124.00,1.00,0.78,3.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.41,0.00,1.05,19.50,18.45
125.00,1.00,0.78,3.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.43,0.00,0.89,19.50,18.45
126.00,1.00,0.79,3.45,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.45,0.00,0.80,19.50,18.44
127.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,0.74,19.50,18.44
128.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,0.72,19.50,18.43
129.00,1.00,0.78,3.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.42,0.00,0.87,19.50,18.43
130.00,1.00,0.78,3.33,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.33,0.00,1.11,19.50,18.43
131.00,1.00,0.77,3.29,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.29,0.00,1.34,19.50,18.43
132.00,1.00,0.77,3.25,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.25,0.00,1.61,19.50,18.44
133.00,1.00,0.77,3.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.26,0.00,1.76,19.50,18.44
134.00,1.00,0.77,3.28,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.28,0.00,1.80,19.50,18.45
135.00,1.00,0.78,3.33,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.33,0.00,1.73,19.50,18.46
136.00,1.00,0.78,3.37,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.37,0.00,1.57,19.50,18.46
137.00,1.00,0.78,3.37,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.37,0.00,1.46,19.50,18.46
138.00,1.00,0.78,3.38,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.38,0.00,1.33,19.50,18.46
139.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,1.18,19.50,18.46
140.00,1.00,0.78,3.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.41,0.00,1.01,19.50,18.46
141.00,1.00,0.78,3.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.43,0.00,0.83,19.50,18.45
142.00,1.00,0.79,3.46,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.46,0.00,0.61,19.50,18.44
143.00,1.00,0.79,3.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.49,0.00,0.44,19.50,18.44
144.00,1.00,0.79,3.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.51,0.00,0.33,19.50,18.43
145.00,1.00,0.79,3.54,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.54,0.00,0.21,19.50,18.42
146.00,1.00,0.80,3.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.57,0.00,0.08,19.50,18.41
147.00,1.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.60,0.00,-0.13,19.50,18.41
148.00,1.00,0.80,3.63,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.63,0.00,-0.34,19.50,18.40
149.00,1.00,0.80,3.67,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.67,0.00,-0.54,19.50,18.39
150.00,1.00,0.81,3.70,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.70,0.00,-0.70,19.50,18.38
151.00,1.00,0.81,3.74,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.74,0.00,-0.88,19.50,18.37
152.00,1.00,0.81,3.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.75,0.00,-1.03,19.50,18.36
153.00,1.00,0.80,3.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.59,0.00,-0.16,19.50,18.35
154.00,1.00,0.78,3.36,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.36,0.00,0.89,19.50,18.35
155.00,1.00,0.76,3.15,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.15,0.00,1.77,19.50,18.37
156.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.30,19.50,18.39
157.00,1.00,0.75,3.02,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.02,0.00,2.43,19.50,18.42
158.00,1.00,0.75,3.05,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.05,0.00,2.32,19.50,18.44
159.00,1.00,0.77,3.21,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.21,0.00,1.56,19.50,18.46
160.00,1.00,0.78,3.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.43,0.00,-0.41,19.50,18.46
161.00,1.00,0.79,3.56,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.56,0.00,-1.33,19.50,18.43
162.00,1.00,0.80,3.66,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.66,0.00,-1.64,19.50,18.40
163.00,1.00,0.81,3.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.75,0.00,-1.94,19.50,18.38
164.00,1.00,0.82,3.84,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.84,0.00,-2.05,19.50,18.35
165.00,1.00,0.82,3.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.89,0.00,-1.68,19.50,18.33
166.00,1.00,0.82,3.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.90,0.00,-1.16,19.50,18.32
167.00,1.00,0.82,3.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.89,0.00,-0.68,19.50,18.32
168.00,1.00,0.82,3.87,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.87,0.00,-0.45,19.50,18.32
169.00,1.00,0.82,3.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.85,0.00,-0.32,19.50,18.33
170.00,1.00,0.82,3.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.82,0.00,-0.16,19.50,18.33
171.00,1.00,0.81,3.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.79,0.00,0.09,19.50,18.34
172.00,1.00,0.81,3.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.75,0.00,0.42,19.50,18.35
173.00,1.00,0.81,3.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.71,0.00,0.70,19.50,18.36
174.00,1.00,0.80,3.66,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.66,0.00,1.05,19.50,18.37
175.00,1.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.60,0.00,1.35,19.50,18.39
176.00,1.00,0.79,3.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.53,0.00,1.62,19.50,18.40
177.00,1.00,0.78,3.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.39,0.00,2.03,19.50,18.42
178.00,1.00,0.77,3.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.27,0.00,2.35,19.50,18.43
179.00,1.00,0.76,3.15,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.15,0.00,2.50,19.50,18.45
180.00,1.00,0.75,3.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.04,0.00,2.61,19.50,18.47
181.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.65,19.50,18.48
182.00,1.00,0.75,3.03,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.03,0.00,2.53,19.51,18.49
183.00,1.00,0.76,3.12,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.12,0.00,2.21,19.50,18.50
184.00,1.00,0.77,3.23,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.23,0.00,1.80,19.50,18.50
185.00,1.00,0.77,3.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.26,0.00,1.67,19.50,18.50
186.00,1.00,0.77,3.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.27,0.00,1.88,19.50,18.49
187.00,1.00,0.77,3.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.27,0.00,2.01,19.50,18.49
188.00,1.00,0.77,3.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.27,0.00,1.98,19.50,18.49
189.00,1.00,0.77,3.28,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.28,0.00,1.85,19.50,18.49
190.00,1.00,0.77,3.29,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.29,0.00,1.68,19.50,18.49
191.00,1.00,0.77,3.31,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.31,0.00,1.45,19.50,18.48
192.00,1.00,0.78,3.33,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.33,0.00,1.21,19.50,18.48
193.00,1.00,0.78,3.36,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.36,0.00,1.09,19.50,18.47
194.00,1.00,0.78,3.38,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.38,0.00,1.04,19.50,18.46
195.00,1.00,0.78,3.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.40,0.00,1.00,19.50,18.46
196.00,1.00,0.78,3.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.42,0.00,0.89,19.50,18.45
197.00,1.00,0.79,3.45,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.45,0.00,0.72,19.50,18.45
198.00,1.00,0.79,3.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.47,0.00,0.59,19.50,18.44
199.00,1.00,0.79,3.50,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.50,0.00,0.44,19.50,18.43
200.00,1.00,0.79,3.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.51,0.00,0.27,19.50,18.42
201.00,1.00,0.78,3.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.42,0.00,0.40,19.50,18.42
