"found minimum of total cost",-31666.92
"sum_of_heat_supply",449856.64
"sum_of_heat_drain",437977.85
"sum_of_mining_revenue",159775.28
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",91164.94
"sum_of_capital_investment",77740.00
"sum_of_capital_cost",90676.01
"mining_revenue_per_kwh",0.36
