"found minimum of total cost",1323.64
"sum_of_heat_supply",6998.81
"sum_of_heat_drain",6366.53
"sum_of_mining_revenue",0.00
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",1113.78
"sum_of_capital_investment",1474.00
"sum_of_capital_cost",2098.64
"mining_revenue_per_kwh",0.36
