1,-24.608
2,-23.431
3,-21.585
4,-19.699
5,-17.696
6,-16.71
7,-16.528
8,-16.914
9,-18.278
10,-19.96
11,-20.403
12,-20.668
13,-20.905
14,-21.151
15,-21.267
16,-21.42
17,-21.636
18,-21.883
19,-22.147
20,-22.362
21,-22.513
22,-22.656
23,-22.881
24,-23.092
25,-23.387
26,-22.477
27,-20.71
28,-18.498
29,-17.108
30,-16.758
31,-16.788
32,-17.027
33,-17.836
34,-19.349
35,-20.243
36,-20.959
37,-21.542
38,-22.04
39,-22.391
40,-22.572
41,-22.822
42,-23.116
43,-23.351
44,-23.625
45,-23.999
46,-24.371
47,-24.941
48,-25.539
49,-26.054
50,-26.042
51,-25.14
52,-23.71
53,-22.339
54,-21.35
55,-21.151
56,-21.615
57,-23.203
58,-25.424
59,-26.369
60,-27.02
61,-27.468
62,-27.705
63,-27.761
64,-27.665
65,-27.711
66,-27.819
67,-27.89
68,-28.007
69,-28.089
70,-27.975
71,-27.918
72,-27.903
73,-27.825
74,-26.317
75,-23.564
76,-21.435
77,-19.391
78,-18.519
79,-18.356
80,-18.976
81,-21.347
82,-23.583
83,-24.086
84,-24.289
85,-24.421
86,-24.424
87,-24.373
88,-24.19
89,-24.076
90,-23.975
91,-24.046
92,-24.234
93,-24.547
94,-24.966
95,-25.337
96,-25.796
97,-26.201
98,-25.292
99,-22.042
100,-20.004
101,-18.053
102,-16.596
103,-16.387
104,-16.999
105,-19.703
106,-21.449
107,-22.212
108,-22.903
109,-23.336
110,-23.601
111,-23.842
112,-24.252
113,-24.545
114,-24.664
115,-24.706
116,-24.81
117,-25.411
118,-25.977
119,-26.42
120,-26.777
121,-27.123
122,-26.417
123,-24.617
124,-23.422
125,-22.588
126,-22.005
127,-22.069
128,-22.484
129,-23.448
130,-24.523
131,-25.425
132,-26.224
133,-26.47
134,-26.44
135,-26.34
136,-26.36
137,-26.447
138,-26.585
139,-26.713
140,-26.822
141,-26.846
142,-26.622
143,-26.521
144,-26.415
145,-26.303
146,-24.742
147,-21.719
148,-20.062
149,-18.651
150,-17.792
151,-17.945
152,-18.53
153,-20.236
154,-22.676
155,-23.787
156,-24.503
157,-24.981
158,-25.356
159,-25.703
160,-26.192
161,-26.607
162,-26.953
163,-27.119
164,-27.026
165,-26.762
166,-26.275
167,-25.832
168,-25.523
169,-25.442
170,-24.077
171,-21.841
172,-19.616
173,-17.268
174,-15.107
175,-13.592
176,-13.908
177,-16.986
178,-19.449
179,-19.961
180,-20.353
181,-20.85
182,-21.347
183,-21.713
184,-21.985
185,-22.167
186,-22.2
187,-22.247
188,-22.222
189,-22.079
190,-22.191
191,-22.598
192,-23.006
193,-23.148
194,-21.9
195,-18.607
196,-16.466
197,-14.989
198,-13.613
199,-12.95
200,-13.683
201,-16.62
202,-18.509
203,-19.01
204,-19.252
205,-19.358
206,-19.375
207,-19.351
208,-19.384
209,-19.521
210,-19.708
211,-19.92
212,-20.153
213,-20.324
214,-20.212
215,-19.942
216,-19.77
217,-19.851
218,-19.116
219,-16.724
220,-14.071
221,-12.811
222,-11.769
223,-11.007
224,-11.968
225,-15.341
226,-17.499
227,-17.981
228,-18.102
229,-17.912
230,-17.483
231,-16.886
232,-16.649
233,-16.742
234,-16.995
235,-17.138
236,-17.407
237,-17.68
238,-17.591
239,-17.242
240,-16.931
241,-16.641
242,-15.657
243,-13.807
244,-11.865
245,-10.895
246,-10.006
247,-9.545
248,-10.662
249,-12.494
250,-13.902
251,-14.828
252,-15.859
253,-16.955
254,-17.776
255,-18.192
256,-18.029
257,-18.095
258,-18.441
259,-18.808
260,-18.981
261,-19.34
262,-19.766
263,-20.282
264,-20.779
265,-21.148
266,-20.033
267,-18.017
268,-15.951
269,-14.554
270,-13.755
271,-13.473
272,-13.911
273,-15.936
274,-17.416
275,-17.855
276,-18.52
277,-19.399
278,-20.26
279,-20.946
280,-21.431
281,-21.797
282,-22.113
283,-22.473
284,-22.522
285,-22.323
286,-22.404
287,-22.286
288,-22.045
289,-21.837
290,-20.337
291,-18.03
292,-16.322
293,-14.662
294,-13.68
295,-13.594
296,-14.5
297,-16.433
298,-18.723
299,-19.555
300,-20.167
301,-20.685
302,-21.299
303,-22.007
304,-22.854
305,-23.548
306,-24.126
307,-24.911
308,-25.723
309,-26.377
310,-26.74
311,-27.049
312,-27.397
313,-27.625
314,-26.305
315,-23.985
316,-22.548
317,-21.874
318,-21.442
319,-21.168
320,-21.286
321,-22.06
322,-24.087
323,-25.399
324,-26.118
325,-26.516
326,-26.589
327,-26.417
328,-26.415
329,-26.88
330,-27.485
331,-27.807
332,-27.921
333,-27.892
334,-27.711
335,-27.425
336,-27.276
337,-27.149
338,-24.848
339,-21.459
340,-19.621
341,-17.549
342,-16.373
343,-15.627
344,-15.742
345,-17.946
346,-20.789
347,-21.555
348,-21.878
349,-21.999
350,-22.012
351,-21.959
352,-21.918
353,-21.879
354,-21.761
355,-21.566
356,-21.423
357,-21.399
358,-21.44
359,-21.596
360,-21.84
361,-22.094
362,-20.856
363,-17.379
364,-15.422
365,-14.013
366,-12.631
367,-11.956
368,-12.717
369,-15.935
370,-18.561
371,-18.998
372,-19.015
373,-18.897
374,-18.696
375,-18.39
376,-18.384
377,-18.585
378,-18.71
379,-18.814
380,-19.194
381,-19.935
382,-20.941
383,-22.21
384,-23.45
385,-24.198
386,-22.012
387,-18.62
388,-16.572
389,-14.963
390,-13.949
391,-13.643
392,-14.226
393,-15.969
394,-18.442
395,-19.428
396,-20.029
397,-20.416
398,-20.586
399,-20.392
400,-20.258
401,-20.289
402,-20.334
403,-20.306
404,-20.219
405,-20.232
406,-20.197
407,-20.095
408,-19.89
409,-19.628
410,-18.218
411,-15.986
412,-14.007
413,-11.995
414,-11.109
415,-11.064
416,-11.603
417,-13.391
418,-16.559
419,-18.226
420,-19.259
421,-20.0
422,-20.448
423,-20.547
424,-20.349
425,-20.387
426,-20.595
427,-20.806
428,-20.864
429,-20.779
430,-20.67
431,-20.755
432,-20.78
433,-20.656
434,-19.035
435,-17.149
436,-15.128
437,-14.248
438,-13.94
439,-13.881
440,-14.179
441,-15.367
442,-17.871
443,-19.196
444,-19.718
445,-20.043
446,-20.435
447,-20.955
448,-21.58
449,-21.927
450,-21.614
451,-21.219
452,-21.259
453,-21.364
454,-21.436
455,-21.477
456,-21.588
457,-21.657
458,-19.826
459,-17.522
460,-15.293
461,-13.047
462,-12.052
463,-11.763
464,-12.133
465,-14.15
466,-16.927
467,-17.801
468,-18.191
469,-18.17
470,-17.804
471,-17.219
472,-17.05
473,-17.284
474,-17.776
475,-18.563
476,-19.431
477,-20.068
478,-20.587
479,-21.042
480,-21.424
481,-21.637
482,-19.914
483,-16.504
484,-14.612
485,-12.693
486,-10.881
487,-9.926
488,-10.184
489,-12.656
490,-14.662
491,-15.204
492,-15.553
493,-15.708
494,-15.645
495,-15.321
496,-14.809
497,-14.407
498,-14.283
499,-14.048
500,-13.882
501,-13.993
502,-14.366
503,-14.697
504,-14.778
505,-14.804
506,-13.885
507,-12.04
508,-9.822
509,-8.521
510,-7.31
511,-6.71
512,-7.398
513,-9.249
514,-10.437
515,-10.741
516,-11.004
517,-11.044
518,-11.042
519,-10.948
520,-11.602
521,-12.491
522,-13.397
523,-14.357
524,-14.942
525,-15.388
526,-15.561
527,-15.538
528,-15.255
529,-14.39
530,-13.737
