"found minimum of total cost",-29705.04
"sum_of_heat_supply",422151.98
"sum_of_heat_drain",438000.00
"sum_of_mining_revenue",149935.44
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",85222.80
"sum_of_capital_investment",74240.00
"sum_of_capital_cost",86804.37
"mining_revenue_per_kwh",0.36
