1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0062
9,0.0347
10,0.0619
11,0.07942
12,0.081821
13,0.075956
14,0.054903
15,0.024603
16,0.001815
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.009095
33,0.06858
34,0.161036
35,0.224064
36,0.247327
37,0.235386
38,0.186149
39,0.089244
40,0.007038
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.012695
57,0.074501
58,0.150188
59,0.209582
60,0.214116
61,0.178367
62,0.112627
63,0.043293
64,0.003389
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.011708
81,0.067463
82,0.133347
83,0.182012
84,0.206605
85,0.195729
86,0.145752
87,0.071179
88,0.005803
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.015007
105,0.090982
106,0.181887
107,0.259077
108,0.30466
109,0.281589
110,0.200683
111,0.094968
112,0.008367
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.014096
129,0.076771
130,0.140318
131,0.18026
132,0.192917
133,0.155732
134,0.101981
135,0.043992
136,0.004563
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.01986
153,0.112182
154,0.223475
155,0.286324
156,0.283501
157,0.221478
158,0.11566
159,0.044515
160,0.004817
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.007027
177,0.037587
178,0.066763
179,0.093586
180,0.105796
181,0.097242
182,0.063429
183,0.025661
184,0.002193
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.012642
201,0.073366
202,0.134941
203,0.172539
204,0.163296
205,0.138784
206,0.090412
207,0.040635
208,0.004543
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.012337
225,0.070162
226,0.139405
227,0.186068
228,0.19352
229,0.165962
230,0.117139
231,0.050805
232,0.005067
233,0.0
