"found minimum of total cost(lower,level,upper,marginal)","-INF",1073.88,"+INF",0.00
"sum_of_heat_supply",14324.32
"sum_of_heat_drain",1967.16
"sum_of_mining_revenue",4654.05
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",3687.18
"sum_of_capital_investment",4237.00
"sum_of_capital_cost",4920.96
"mining_revenue_per_kwh",0.33
