"found minimum of total cost(lower,level,upper,marginal)","-INF",1332.65,"+INF",0.00
"sum_of_heat_supply",26681.18
"sum_of_heat_drain",15368.19
"sum_of_mining_revenue",8534.11
"sum_of_heating_cost",7721.08
"sum_of_capital_investment",4974.00
"sum_of_capital_cost",18384.46
"mining_revenue_per_kwh",0.33
