"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
68.00,1.00,0.90,4.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.82,0.00,-5.66,19.50,18.07
69.00,1.00,0.90,4.84,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.84,0.00,-5.94,19.50,18.06
70.00,1.00,0.90,4.87,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.87,0.00,-6.07,19.50,18.06
71.00,1.00,0.90,4.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.89,0.00,-6.03,19.50,18.05
72.00,1.00,0.90,4.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.90,0.00,-5.91,19.50,18.04
73.00,1.00,0.90,4.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.90,0.00,-5.68,19.50,18.04
74.00,1.00,0.90,4.88,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.88,0.00,-5.42,19.50,18.04
75.00,1.00,0.90,4.86,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.86,0.00,-5.16,19.50,18.05
76.00,1.00,0.90,4.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.83,0.00,-4.93,19.50,18.05
77.00,1.00,0.89,4.80,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.14,1.80,0.00,-4.62,19.50,18.06
78.00,1.00,0.89,4.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.14,1.72,0.00,-4.20,19.50,18.07
79.00,1.00,0.88,4.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.13,1.57,0.00,-3.68,19.50,18.09
80.00,1.00,0.86,4.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.11,1.41,0.00,-3.01,19.50,18.10
81.00,1.00,0.85,4.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.10,1.27,0.00,-2.35,19.50,18.13
82.00,1.00,0.85,4.19,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.10,1.19,0.00,-1.73,19.50,18.15
83.00,1.00,0.84,4.08,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.08,0.00,-1.19,19.50,18.18
84.00,1.00,0.84,4.07,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.07,0.00,-0.76,19.50,18.21
85.00,1.00,0.84,4.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.09,1.09,0.00,-0.48,19.50,18.24
86.00,1.00,0.83,4.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,1.04,0.00,-0.25,19.50,18.26
87.00,1.00,0.83,3.96,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.96,0.00,0.03,19.50,18.28
88.00,1.00,0.82,3.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.89,0.00,0.20,19.50,18.30
89.00,1.00,0.82,3.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.83,0.00,0.34,19.50,18.32
90.00,1.00,0.81,3.78,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.78,0.00,0.32,19.50,18.34
91.00,1.00,0.81,3.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.75,0.00,0.28,19.50,18.35
92.00,1.00,0.81,3.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.72,0.00,0.21,19.50,18.36
93.00,1.00,0.81,3.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.71,0.00,0.10,19.50,18.37
94.00,1.00,0.81,3.70,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.70,0.00,0.04,19.50,18.37
95.00,1.00,0.81,3.69,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.69,0.00,0.13,19.50,18.37
96.00,1.00,0.80,3.68,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.68,0.00,0.27,19.50,18.37
97.00,1.00,0.80,3.66,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.66,0.00,0.44,19.50,18.38
98.00,1.00,0.80,3.64,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.64,0.00,0.63,19.50,18.38
99.00,1.00,0.80,3.62,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.62,0.00,0.63,19.50,18.39
100.00,1.00,0.80,3.61,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.61,0.00,0.45,19.50,18.39
101.00,1.00,0.80,3.62,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.62,0.00,0.25,19.50,18.40
102.00,1.00,0.80,3.60,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.60,0.00,-0.80,19.50,18.39
103.00,1.00,0.79,3.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.52,0.00,-2.83,19.50,18.38
104.00,1.00,0.78,3.32,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.32,0.00,-3.62,19.50,18.34
105.00,1.00,0.76,3.19,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.01,0.19,0.00,-3.12,19.50,18.30
106.00,1.00,0.77,3.21,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.21,0.00,-2.50,19.50,18.28
107.00,1.00,0.78,3.35,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.35,0.00,-2.22,19.50,18.27
108.00,1.00,0.80,3.62,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.62,0.00,-2.45,19.50,18.26
109.00,1.00,0.83,4.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,1.00,0.00,-3.60,19.50,18.26
110.00,1.00,0.86,4.31,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.11,1.31,0.00,-5.85,19.50,18.24
111.00,1.00,0.87,4.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.12,1.51,0.00,-7.38,19.50,18.19
112.00,1.00,0.89,4.70,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.14,1.70,0.00,-8.24,19.50,18.14
113.00,1.00,0.90,4.88,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.15,1.88,0.00,-8.75,19.50,18.08
114.00,1.00,0.91,5.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.16,2.04,0.00,-9.03,19.50,18.03
115.00,1.00,0.92,5.17,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.17,2.17,0.00,-9.36,19.50,17.99
116.00,1.00,0.93,5.30,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.18,2.30,0.00,-10.00,19.50,17.96
117.00,1.00,0.95,5.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.20,2.44,0.00,-10.84,19.50,17.92
118.00,1.00,0.96,5.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.21,2.59,0.00,-11.69,19.50,17.88
