"found minimum of total cost(lower,level,upper,marginal)","-INF",1363.05,"+INF",0.00
"sum_of_heat_supply",18189.86
"sum_of_heat_drain",2318.01
"sum_of_mining_revenue",4988.67
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",4206.04
"sum_of_capital_investment",4974.00
"sum_of_capital_cost",5970.29
"mining_revenue_per_kwh",0.33
