"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope","solar_radiation","pv_relative_efficiency","pv_power_produced","pv_power_used","scaled_pv_power_produced","scaled_pv_power_used"
2175.00,1.00,1.08,3.00,4.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,0.00,4.00,15.48,19.50,19.29,0.47,0.96,7.25,4.32,4.43,2.64
2176.00,1.00,1.04,3.00,3.48,0.00,0.00,0.00,0.00,0.75,3.00,0.29,0.00,3.48,14.88,19.50,19.29,0.30,0.96,4.70,4.15,2.87,2.53
2177.00,0.68,0.53,2.03,0.25,0.00,0.00,0.00,0.00,0.51,2.03,0.02,0.00,0.25,13.41,19.50,19.28,0.14,0.91,2.11,2.11,1.29,1.29
2178.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,10.45,20.50,19.25,0.02,0.00,0.00,0.00,0.00,0.00
2179.00,0.93,0.70,2.79,0.00,0.00,0.00,0.00,0.00,0.70,2.79,0.00,0.00,0.00,9.01,20.10,19.40,0.00,0.00,0.00,0.00,0.00,0.00
2180.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,8.36,20.50,19.41,0.00,0.00,0.00,0.00,0.00,0.00
2181.00,0.94,0.71,2.82,0.00,0.00,0.00,0.00,0.00,0.71,2.82,0.00,0.00,0.00,7.67,20.32,19.50,0.00,0.00,0.00,0.00,0.00,0.00
2182.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,7.06,20.50,19.52,0.00,0.00,0.00,0.00,0.00,0.00
2183.00,0.96,0.72,2.89,0.00,0.00,0.00,0.00,0.00,0.72,2.89,0.00,0.00,0.00,6.38,20.48,19.57,0.00,0.00,0.00,0.00,0.00,0.00
2184.00,0.96,0.72,2.87,0.00,0.00,0.00,0.00,0.00,0.72,2.87,0.00,0.00,0.00,5.71,20.50,19.59,0.00,0.00,0.00,0.00,0.00,0.00
2185.00,0.95,0.71,2.85,0.00,0.00,0.00,0.00,0.00,0.71,2.85,0.00,0.00,0.00,5.19,20.50,19.60,0.00,0.00,0.00,0.00,0.00,0.00
2186.00,0.95,0.71,2.85,0.00,0.00,0.00,0.00,0.00,0.71,2.85,0.00,0.00,0.00,4.90,20.50,19.61,0.00,0.00,0.00,0.00,0.00,0.00
2187.00,0.95,0.71,2.86,0.00,0.00,0.00,0.00,0.00,0.71,2.86,0.00,0.00,0.00,4.75,20.50,19.60,0.00,0.00,0.00,0.00,0.00,0.00
2188.00,0.95,0.72,2.87,0.00,0.00,0.00,0.00,0.00,0.72,2.87,0.00,0.00,0.00,4.76,20.50,19.60,0.00,0.00,0.00,0.00,0.00,0.00
2189.00,0.96,0.72,2.87,0.00,0.00,0.00,0.00,0.00,0.72,2.87,0.00,0.00,0.00,4.77,20.50,19.60,0.00,0.00,0.00,0.00,0.00,0.00
2190.00,0.93,0.70,2.79,0.00,0.00,0.00,0.00,0.00,0.70,2.79,0.00,0.00,0.00,5.27,20.50,19.60,0.02,0.00,0.00,0.00,0.00,0.00
2191.00,0.83,0.62,2.50,0.00,0.00,0.00,0.00,0.00,0.62,2.50,0.00,0.00,0.00,7.16,20.50,19.60,0.10,0.89,1.41,1.41,0.86,0.86
2192.00,0.96,0.79,2.87,0.83,0.00,0.00,0.00,0.00,0.72,2.87,0.07,0.00,0.83,9.25,20.50,19.63,0.20,0.97,3.14,3.14,1.92,1.92
2193.00,1.00,1.03,3.00,3.31,0.00,0.00,0.00,0.00,0.75,3.00,0.28,0.00,3.31,11.90,20.50,19.68,0.34,0.98,5.33,4.09,3.25,2.50
2194.00,1.00,1.20,3.00,5.40,0.00,0.00,0.00,0.00,0.75,3.00,0.45,0.00,5.40,14.73,19.50,19.75,0.48,0.96,7.45,4.78,4.55,2.92
2195.00,1.00,1.20,3.00,5.39,0.00,0.00,0.00,0.00,0.75,3.00,0.45,0.00,5.39,16.50,19.50,19.63,0.58,0.94,8.81,4.78,5.38,2.92
2196.00,1.00,1.20,3.00,5.36,0.00,0.00,0.00,0.00,0.75,3.00,0.45,0.00,5.36,17.61,19.50,19.56,0.63,0.93,9.46,4.77,5.78,2.91
2197.00,1.00,1.19,3.00,5.22,0.00,0.00,0.00,0.00,0.75,3.00,0.44,0.00,5.22,18.20,19.50,19.53,0.62,0.93,9.22,4.72,5.63,2.89
2198.00,1.00,1.16,3.00,4.87,0.00,0.00,0.00,0.00,0.75,3.00,0.41,0.00,4.87,18.25,19.50,19.50,0.52,0.94,7.85,4.61,4.80,2.82
2199.00,1.00,1.11,3.00,4.31,0.00,0.00,0.00,0.00,0.75,3.00,0.36,0.00,4.31,17.74,19.50,19.49,0.35,0.95,5.32,4.42,3.25,2.70
2200.00,0.72,0.64,2.16,1.15,0.00,0.00,0.00,0.00,0.54,2.16,0.10,0.00,1.15,16.55,19.50,19.47,0.17,0.92,2.54,2.54,1.55,1.55
2201.00,0.95,0.72,2.86,0.00,0.00,0.00,0.00,0.00,0.72,2.86,0.00,0.00,0.00,14.49,20.50,19.44,0.06,0.76,0.70,0.70,0.42,0.42
2202.00,0.86,0.64,2.57,0.00,0.00,0.00,0.00,0.00,0.64,2.57,0.00,0.00,0.00,12.88,20.50,19.60,0.01,0.00,0.00,0.00,0.00,0.00
2203.00,0.77,0.58,2.31,0.00,0.00,0.00,0.00,0.00,0.58,2.31,0.00,0.00,0.00,11.85,20.50,19.70,0.00,0.00,0.00,0.00,0.00,0.00
2204.00,0.71,0.53,2.14,0.00,0.00,0.00,0.00,0.00,0.53,2.14,0.00,0.00,0.00,11.02,20.50,19.77,0.00,0.00,0.00,0.00,0.00,0.00
2205.00,0.68,0.51,2.04,0.00,0.00,0.00,0.00,0.00,0.51,2.04,0.00,0.00,0.00,10.26,20.50,19.81,0.00,0.00,0.00,0.00,0.00,0.00
2206.00,0.67,0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.50,2.00,0.00,0.00,0.00,9.48,20.50,19.83,0.00,0.00,0.00,0.00,0.00,0.00
2207.00,0.66,0.50,1.99,0.00,0.00,0.00,0.00,0.00,0.50,1.99,0.00,0.00,0.00,9.03,20.50,19.84,0.00,0.00,0.00,0.00,0.00,0.00
2208.00,0.67,0.50,2.00,0.00,0.00,0.00,0.00,0.00,0.50,2.00,0.00,0.00,0.00,8.75,20.50,19.84,0.00,0.00,0.00,0.00,0.00,0.00
2209.00,0.67,0.51,2.02,0.00,0.00,0.00,0.00,0.00,0.51,2.02,0.00,0.00,0.00,8.51,20.50,19.84,0.00,0.00,0.00,0.00,0.00,0.00
2210.00,0.68,0.51,2.06,0.00,0.00,0.00,0.00,0.00,0.51,2.06,0.00,0.00,0.00,8.17,20.50,19.83,0.00,0.00,0.00,0.00,0.00,0.00
2211.00,0.70,0.52,2.10,0.00,0.00,0.00,0.00,0.00,0.52,2.10,0.00,0.00,0.00,7.80,20.50,19.82,0.00,0.00,0.00,0.00,0.00,0.00
2212.00,0.72,0.54,2.15,0.00,0.00,0.00,0.00,0.00,0.54,2.15,0.00,0.00,0.00,7.39,20.50,19.81,0.00,0.00,0.00,0.00,0.00,0.00
2213.00,0.73,0.55,2.20,0.00,0.00,0.00,0.00,0.00,0.55,2.20,0.00,0.00,0.00,7.10,20.50,19.79,0.00,0.00,0.00,0.00,0.00,0.00
2214.00,0.73,0.55,2.20,0.00,0.00,0.00,0.00,0.00,0.55,2.20,0.00,0.00,0.00,7.14,20.50,19.78,0.02,0.00,0.00,0.00,0.00,0.00
2215.00,0.67,0.50,2.02,0.00,0.00,0.00,0.00,0.00,0.50,2.02,0.00,0.00,0.00,7.93,20.50,19.77,0.08,0.86,1.14,1.14,0.69,0.69
2216.00,0.87,0.73,2.61,0.94,0.00,0.00,0.00,0.00,0.65,2.61,0.08,0.00,0.94,9.07,20.50,19.77,0.19,0.96,2.92,2.92,1.78,1.78
2217.00,1.00,1.04,3.00,3.53,0.00,0.00,0.00,0.00,0.75,3.00,0.29,0.00,3.53,10.49,20.50,19.79,0.32,0.98,5.10,4.17,3.12,2.54
2218.00,1.00,1.18,3.00,5.22,0.00,0.00,0.00,0.00,0.75,3.00,0.43,0.00,5.22,11.39,19.50,19.82,0.39,0.98,6.21,4.72,3.79,2.88
2219.00,1.00,1.13,3.00,4.58,0.00,0.00,0.00,0.00,0.75,3.00,0.38,0.00,4.58,11.75,19.50,19.64,0.36,0.98,5.58,4.51,3.41,2.76
2220.00,1.00,1.10,3.00,4.17,0.00,0.00,0.00,0.00,0.75,3.00,0.35,0.00,4.17,12.17,19.50,19.51,0.35,0.98,5.46,4.38,3.33,2.67
2221.00,1.00,1.07,3.00,3.84,0.00,0.00,0.00,0.00,0.75,3.00,0.32,0.00,3.84,12.60,19.50,19.41,0.33,0.97,5.13,4.27,3.14,2.61
2222.00,1.00,1.05,3.00,3.59,0.00,0.00,0.00,0.00,0.75,3.00,0.30,0.00,3.59,13.01,19.50,19.34,0.31,0.97,4.85,4.18,2.96,2.56
2223.00,1.00,0.94,3.00,2.24,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.24,13.16,19.50,19.29,0.27,0.96,4.16,3.74,2.54,2.28
2224.00,0.99,0.78,2.98,0.42,0.00,0.00,0.00,0.00,0.74,2.98,0.04,0.00,0.42,12.65,20.14,19.26,0.20,0.95,3.12,3.12,1.91,1.91
2225.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,10.89,20.50,19.36,0.08,0.84,1.10,1.10,0.67,0.67
2226.00,0.97,0.73,2.92,0.00,0.00,0.00,0.00,0.00,0.73,2.92,0.00,0.00,0.00,8.32,20.41,19.49,0.01,0.00,0.00,0.00,0.00,0.00
2227.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,6.29,20.50,19.54,0.00,0.00,0.00,0.00,0.00,0.00
2228.00,0.99,0.74,2.96,0.00,0.00,0.00,0.00,0.00,0.74,2.96,0.00,0.00,0.00,4.60,20.50,19.57,0.00,0.00,0.00,0.00,0.00,0.00
2229.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.47,20.50,19.57,0.00,0.00,0.00,0.00,0.00,0.00
2230.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.92,20.50,19.56,0.00,0.00,0.00,0.00,0.00,0.00
2231.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.72,20.47,19.54,0.00,0.00,0.00,0.00,0.00,0.00
2232.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.56,20.46,19.52,0.00,0.00,0.00,0.00,0.00,0.00
2233.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.40,20.42,19.50,0.00,0.00,0.00,0.00,0.00,0.00
2234.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.16,20.41,19.47,0.00,0.00,0.00,0.00,0.00,0.00
2235.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.91,20.37,19.45,0.00,0.00,0.00,0.00,0.00,0.00
2236.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.88,20.35,19.41,0.00,0.00,0.00,0.00,0.00,0.00
2237.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.94,20.31,19.38,0.00,0.00,0.00,0.00,0.00,0.00
2238.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.04,20.29,19.35,0.02,0.00,0.00,0.00,0.00,0.00
2239.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.52,20.28,19.33,0.08,0.88,1.13,1.13,0.69,0.69
2240.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.20,20.35,19.31,0.13,0.95,1.99,1.99,1.22,1.22
2241.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.97,20.37,19.32,0.17,0.98,2.71,2.71,1.66,1.66
2242.00,1.00,0.91,3.00,1.90,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,1.90,4.80,20.46,19.35,0.27,1.01,4.37,3.63,2.67,2.22
2243.00,1.00,1.03,3.00,3.41,0.00,0.00,0.00,0.00,0.75,3.00,0.28,0.00,3.41,5.26,19.50,19.39,0.29,1.01,4.65,4.13,2.84,2.52
2244.00,1.00,0.99,3.00,2.87,0.00,0.00,0.00,0.00,0.75,3.00,0.24,0.00,2.87,5.23,19.50,19.23,0.27,1.00,4.36,3.95,2.66,2.41
2245.00,1.00,0.96,3.00,2.51,0.00,0.00,0.00,0.00,0.75,3.00,0.21,0.00,2.51,5.30,19.50,19.11,0.28,1.00,4.47,3.83,2.73,2.34
2246.00,1.00,0.93,3.00,2.21,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.21,5.56,19.50,19.01,0.27,1.00,4.34,3.73,2.65,2.28
2247.00,1.00,0.87,3.00,1.46,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.46,5.83,19.50,18.94,0.27,1.00,4.29,3.48,2.62,2.13
2248.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,5.34,19.81,18.89,0.13,0.94,1.95,1.95,1.19,1.19
2249.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,4.64,20.09,18.91,0.06,0.81,0.75,0.75,0.46,0.46
2250.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.65,19.77,18.97,0.01,0.00,0.00,0.00,0.00,0.00
2251.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.98,20.03,18.94,0.00,0.00,0.00,0.00,0.00,0.00
2252.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.72,19.74,18.97,0.00,0.00,0.00,0.00,0.00,0.00
2253.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.46,20.01,18.92,0.00,0.00,0.00,0.00,0.00,0.00
2254.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.31,19.71,18.94,0.00,0.00,0.00,0.00,0.00,0.00
2255.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.12,19.98,18.89,0.00,0.00,0.00,0.00,0.00,0.00
2256.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.02,19.67,18.90,0.00,0.00,0.00,0.00,0.00,0.00
2257.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.95,19.93,18.84,0.00,0.00,0.00,0.00,0.00,0.00
2258.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.79,19.62,18.86,0.00,0.00,0.00,0.00,0.00,0.00
2259.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.48,19.89,18.80,0.00,0.00,0.00,0.00,0.00,0.00
2260.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.21,19.57,18.80,0.00,0.00,0.00,0.00,0.00,0.00
2261.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.11,19.83,18.74,0.00,0.00,0.00,0.00,0.00,0.00
2262.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,1.38,19.50,18.74,0.03,0.00,0.00,0.00,0.00,0.00
2263.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.25,19.82,18.67,0.11,0.93,1.57,1.57,0.96,0.96
2264.00,1.00,0.84,3.00,1.02,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.02,4.17,19.60,18.70,0.25,1.00,3.97,3.34,2.43,2.04
2265.00,1.00,0.88,3.00,1.54,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.54,5.80,19.50,18.71,0.36,1.01,5.76,3.51,3.52,2.14
2266.00,1.00,0.90,3.00,1.83,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.83,6.94,19.50,18.71,0.44,1.00,7.08,3.60,4.32,2.20
2267.00,1.00,0.92,3.00,2.08,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.08,7.86,19.50,18.72,0.50,0.99,7.95,3.69,4.86,2.25
2268.00,1.00,0.95,3.00,2.38,0.00,0.00,0.00,0.00,0.75,3.00,0.20,0.00,2.38,8.85,19.50,18.75,0.57,0.98,8.92,3.79,5.45,2.31
2269.00,1.00,0.95,3.00,2.41,0.00,0.00,0.00,0.00,0.75,3.00,0.20,0.00,2.41,9.53,19.50,18.78,0.54,0.98,8.44,3.80,5.16,2.32
2270.00,1.00,0.94,3.00,2.34,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.34,9.88,19.50,18.81,0.47,0.98,7.42,3.77,4.54,2.30
2271.00,1.00,0.93,3.00,2.15,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.15,9.93,19.50,18.84,0.37,0.99,5.93,3.71,3.62,2.27
2272.00,1.00,0.84,3.00,1.11,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.11,9.62,19.50,18.87,0.24,0.98,3.84,3.37,2.34,2.06
2273.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,8.89,19.93,18.88,0.11,0.90,1.61,1.61,0.98,0.98
2274.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,7.30,20.03,18.97,0.02,0.00,0.00,0.00,0.00,0.00
2275.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,5.90,19.93,19.04,0.00,0.00,0.00,0.00,0.00,0.00
2276.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,5.37,20.07,19.06,0.00,0.00,0.00,0.00,0.00,0.00
2277.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,4.85,19.98,19.10,0.00,0.00,0.00,0.00,0.00,0.00
2278.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,4.37,20.10,19.10,0.00,0.00,0.00,0.00,0.00,0.00
2279.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.87,19.99,19.12,0.00,0.00,0.00,0.00,0.00,0.00
2280.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.63,20.11,19.11,0.00,0.00,0.00,0.00,0.00,0.00
2281.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.37,19.99,19.12,0.00,0.00,0.00,0.00,0.00,0.00
2282.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.09,20.10,19.10,0.00,0.00,0.00,0.00,0.00,0.00
2283.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.85,19.97,19.10,0.00,0.00,0.00,0.00,0.00,0.00
2284.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.64,20.07,19.08,0.00,0.00,0.00,0.00,0.00,0.00
2285.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,2.54,19.94,19.07,0.00,0.00,0.00,0.00,0.00,0.00
2286.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.30,20.04,19.04,0.03,0.00,0.00,0.00,0.00,0.00
2287.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,4.92,19.98,19.05,0.11,0.92,1.57,1.57,0.96,0.96
2288.00,1.00,0.86,3.00,1.32,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.32,6.78,20.20,19.06,0.22,0.98,3.44,3.44,2.10,2.10
2289.00,1.00,1.00,3.00,2.98,0.00,0.00,0.00,0.00,0.75,3.00,0.25,0.00,2.98,9.18,19.50,19.14,0.35,0.99,5.58,3.98,3.41,2.43
2290.00,1.00,1.01,3.00,3.09,0.00,0.00,0.00,0.00,0.75,3.00,0.26,0.00,3.09,10.80,19.50,19.09,0.43,0.98,6.75,4.02,4.12,2.46
2291.00,1.00,1.04,3.00,3.47,0.00,0.00,0.00,0.00,0.75,3.00,0.29,0.00,3.47,12.21,19.50,19.07,0.56,0.96,8.70,4.14,5.32,2.53
2292.00,1.00,1.06,3.00,3.77,0.00,0.00,0.00,0.00,0.75,3.00,0.31,0.00,3.77,13.49,19.50,19.07,0.65,0.95,9.91,4.25,6.05,2.59
2293.00,1.00,1.07,3.00,3.79,0.00,0.00,0.00,0.00,0.75,3.00,0.32,0.00,3.79,14.36,19.50,19.09,0.63,0.95,9.53,4.25,5.82,2.60
2294.00,1.00,1.05,3.00,3.60,0.00,0.00,0.00,0.00,0.75,3.00,0.30,0.00,3.60,14.77,19.50,19.12,0.53,0.96,8.12,4.19,4.96,2.56
2295.00,1.00,1.02,3.00,3.29,0.00,0.00,0.00,0.00,0.75,3.00,0.27,0.00,3.29,14.78,19.50,19.14,0.39,0.96,6.08,4.08,3.71,2.50
2296.00,1.00,0.97,3.00,2.66,0.00,0.00,0.00,0.00,0.75,3.00,0.22,0.00,2.66,14.50,19.50,19.16,0.26,0.96,3.96,3.88,2.42,2.37
2297.00,0.78,0.59,2.35,0.00,0.00,0.00,0.00,0.00,0.59,2.35,0.00,0.00,0.00,13.59,19.67,19.17,0.13,0.90,1.91,1.91,1.17,1.17
2298.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,11.16,20.50,19.20,0.03,0.00,0.00,0.00,0.00,0.00
2299.00,0.93,0.70,2.78,0.00,0.00,0.00,0.00,0.00,0.70,2.78,0.00,0.00,0.00,9.43,20.05,19.38,0.00,0.00,0.00,0.00,0.00,0.00
2300.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,8.46,20.50,19.39,0.00,0.00,0.00,0.00,0.00,0.00
2301.00,0.94,0.71,2.83,0.00,0.00,0.00,0.00,0.00,0.71,2.83,0.00,0.00,0.00,7.52,20.28,19.48,0.00,0.00,0.00,0.00,0.00,0.00
2302.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,6.63,20.50,19.50,0.00,0.00,0.00,0.00,0.00,0.00
2303.00,0.97,0.73,2.91,0.00,0.00,0.00,0.00,0.00,0.73,2.91,0.00,0.00,0.00,5.84,20.43,19.54,0.00,0.00,0.00,0.00,0.00,0.00
2304.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,5.09,20.50,19.55,0.00,0.00,0.00,0.00,0.00,0.00
2305.00,0.99,0.75,2.98,0.00,0.00,0.00,0.00,0.00,0.75,2.98,0.00,0.00,0.00,4.43,20.50,19.57,0.00,0.00,0.00,0.00,0.00,0.00
2306.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.93,20.50,19.57,0.00,0.00,0.00,0.00,0.00,0.00
2307.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.78,20.50,19.56,0.00,0.00,0.00,0.00,0.00,0.00
2308.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.75,20.49,19.56,0.00,0.00,0.00,0.00,0.00,0.00
2309.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,3.59,20.49,19.55,0.00,0.00,0.00,0.00,0.00,0.00
2310.00,0.96,0.72,2.88,0.00,0.00,0.00,0.00,0.00,0.72,2.88,0.00,0.00,0.00,4.34,20.47,19.54,0.05,0.80,0.67,0.67,0.41,0.41
2311.00,0.88,0.67,2.63,0.13,0.00,0.00,0.00,0.00,0.66,2.63,0.01,0.00,0.13,6.34,20.50,19.54,0.17,0.97,2.67,2.67,1.63,1.63
2312.00,1.00,0.98,3.00,2.72,0.00,0.00,0.00,0.00,0.75,3.00,0.23,0.00,2.72,8.51,20.50,19.57,0.29,0.99,4.63,3.90,2.83,2.38
2313.00,1.00,1.14,3.00,4.63,0.00,0.00,0.00,0.00,0.75,3.00,0.39,0.00,4.63,10.93,19.50,19.63,0.40,0.98,6.25,4.53,3.82,2.77
2314.00,1.00,1.12,3.00,4.49,0.00,0.00,0.00,0.00,0.75,3.00,0.37,0.00,4.49,12.38,19.50,19.49,0.48,0.97,7.47,4.48,4.56,2.74
2315.00,1.00,1.12,3.00,4.40,0.00,0.00,0.00,0.00,0.75,3.00,0.37,0.00,4.40,13.37,19.50,19.40,0.53,0.96,8.18,4.45,5.00,2.72
2316.00,1.00,1.10,3.00,4.23,0.00,0.00,0.00,0.00,0.75,3.00,0.35,0.00,4.23,13.98,19.50,19.34,0.52,0.96,8.04,4.40,4.91,2.69
2317.00,1.00,1.08,3.00,3.91,0.00,0.00,0.00,0.00,0.75,3.00,0.33,0.00,3.91,14.11,19.50,19.30,0.45,0.97,6.93,4.29,4.23,2.62
2318.00,1.00,1.03,3.00,3.35,0.00,0.00,0.00,0.00,0.75,3.00,0.28,0.00,3.35,13.73,19.50,19.28,0.28,0.96,4.40,4.11,2.69,2.51
2319.00,0.93,0.79,2.78,1.11,0.00,0.00,0.00,0.00,0.70,2.78,0.09,0.00,1.11,13.33,19.50,19.25,0.21,0.95,3.15,3.15,1.92,1.92
2320.00,1.00,0.75,3.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.00,0.00,0.00,12.89,20.50,19.23,0.14,0.91,1.98,1.98,1.21,1.21
2321.00,0.90,0.67,2.70,0.00,0.00,0.00,0.00,0.00,0.67,2.70,0.00,0.00,0.00,12.30,20.31,19.42,0.07,0.82,0.94,0.94,0.57,0.57
