Germany_Stuttgart,1,168.6502339645426
Germany_Stuttgart,2,166.41015041752263
Germany_Stuttgart,3,164.04580353326463
Germany_Stuttgart,4,163.15490964806767
Germany_Stuttgart,5,162.81275129761966
Germany_Stuttgart,6,162.76110158872766
Germany_Stuttgart,7,167.0653556366366
Germany_Stuttgart,8,180.38155027897753
Germany_Stuttgart,9,197.36785510027636
Germany_Stuttgart,10,215.91959450951222
Germany_Stuttgart,11,214.42359245770626
Germany_Stuttgart,12,205.5536330739453
Germany_Stuttgart,13,189.06140619643642
Germany_Stuttgart,14,179.3845601641735
Germany_Stuttgart,15,165.48726163364663
Germany_Stuttgart,16,155.01308843835272
Germany_Stuttgart,17,153.43787785225973
Germany_Stuttgart,18,160.82304475678268
Germany_Stuttgart,19,173.02086936397853
Germany_Stuttgart,20,180.82233925241357
Germany_Stuttgart,21,184.4437859532765
Germany_Stuttgart,22,186.95498853005347
Germany_Stuttgart,23,181.6969163616845
Germany_Stuttgart,24,172.11574850067558
Germany_Stuttgart,25,169.19879050459858
Germany_Stuttgart,26,163.61005680938266
Germany_Stuttgart,27,161.24568827385568
Germany_Stuttgart,28,162.03485704892367
Germany_Stuttgart,29,162.81275129761966
Germany_Stuttgart,30,165.00117431011265
Germany_Stuttgart,31,168.74540747126662
Germany_Stuttgart,32,180.38155027897753
Germany_Stuttgart,33,196.8077367828134
Germany_Stuttgart,34,208.07923714113826
Germany_Stuttgart,35,202.10315460036833
Germany_Stuttgart,36,187.6328780927155
Germany_Stuttgart,37,178.42089026611657
Germany_Stuttgart,38,179.3845601641735
Germany_Stuttgart,39,176.12777756396653
Germany_Stuttgart,40,177.41392390854753
Germany_Stuttgart,41,185.35910087419046
Germany_Stuttgart,42,197.78457484148436
Germany_Stuttgart,43,205.5021024470303
Germany_Stuttgart,44,202.66305640514534
Germany_Stuttgart,45,191.7240250041874
Germany_Stuttgart,46,180.7947696013845
Germany_Stuttgart,47,172.7366038248756
Germany_Stuttgart,48,168.20321271428762
Germany_Stuttgart,49,243.017674840442
Germany_Stuttgart,50,240.26922011556
Germany_Stuttgart,51,237.977497685282
Germany_Stuttgart,52,237.15922825406602
Germany_Stuttgart,53,236.59919654167706
Germany_Stuttgart,54,236.83804464870605
Germany_Stuttgart,55,241.72329432845802
Germany_Stuttgart,56,255.91098241856392
Germany_Stuttgart,57,273.18778505578376
Germany_Stuttgart,58,293.26463799860755
Germany_Stuttgart,59,292.1317582167036
Germany_Stuttgart,60,282.4629298391587
Germany_Stuttgart,61,266.2612007775708
Germany_Stuttgart,62,255.6402368435639
Germany_Stuttgart,63,241.67031385905602
Germany_Stuttgart,64,230.2520227620171
Germany_Stuttgart,65,228.09581654408112
Germany_Stuttgart,66,234.39161663889806
Germany_Stuttgart,67,246.08107006823198
Germany_Stuttgart,68,254.10041331860887
Germany_Stuttgart,69,258.15760674335286
Germany_Stuttgart,70,261.10455604401284
Germany_Stuttgart,71,255.5559860597219
Germany_Stuttgart,72,245.829569290752
Germany_Stuttgart,73,225.00645226392513
Germany_Stuttgart,74,220.58556695094316
Germany_Stuttgart,75,218.86149314933218
Germany_Stuttgart,76,221.96336992540017
Germany_Stuttgart,77,224.7558357916281
Germany_Stuttgart,78,236.45698180679005
Germany_Stuttgart,79,255.34273200414393
Germany_Stuttgart,80,266.6577453346668
Germany_Stuttgart,81,262.72624882157083
Germany_Stuttgart,82,251.17248481472788
Germany_Stuttgart,83,239.90767679305304
Germany_Stuttgart,84,230.6019706854091
Germany_Stuttgart,85,223.43302705573214
Germany_Stuttgart,86,220.89117116641916
Germany_Stuttgart,87,217.34393405282722
Germany_Stuttgart,88,215.1038505058072
Germany_Stuttgart,89,214.67935665702822
Germany_Stuttgart,90,224.04467600011014
Germany_Stuttgart,91,232.6434730515771
Germany_Stuttgart,92,244.85261548768196
Germany_Stuttgart,93,244.06660615356
Germany_Stuttgart,94,247.91570221451997
Germany_Stuttgart,95,241.19536496838703
Germany_Stuttgart,96,232.3061134035361
Germany_Stuttgart,97,252.0953735986039
