"found minimum of total cost",-91991.09
"sum_of_heat_supply",458304.04
"sum_of_heat_drain",438000.00
"sum_of_mining_revenue",162775.54
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",33841.03
"sum_of_capital_investment",77740.00
"sum_of_capital_cost",90676.01
"mining_revenue_per_kwh",0.36
