"found minimum of total cost",-207.92
"sum_of_heat_supply",27115.44
"sum_of_heat_drain",15867.55
"sum_of_mining_revenue",8704.87
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",6351.27
"sum_of_capital_investment",4974.00
"sum_of_capital_cost",5970.29
"mining_revenue_per_kwh",0.33
