"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope","solar_radiation","pv_relative_efficiency","pv_power_produced","pv_power_used","scaled_pv_power_produced","scaled_pv_power_used"
1.00,16.98,8.51,47.82,50.00,0.00,0.00,0.00,0.00,6.31,47.82,2.20,0.00,50.00,24.20,20.50,21.04,0.00,0.00,0.00,0.00,0.00,0.00
2.00,17.07,8.54,48.06,50.00,0.00,0.00,0.00,0.00,6.34,48.06,2.20,0.00,50.00,23.85,20.50,20.97,0.00,0.00,0.00,0.00,0.00,0.00
3.00,17.14,8.57,48.25,50.00,0.00,0.00,0.00,0.00,6.37,48.25,2.20,0.00,50.00,23.63,20.50,20.90,0.00,0.00,0.00,0.00,0.00,0.00
4.00,17.19,8.59,48.41,50.00,0.00,0.00,0.00,0.00,6.39,48.41,2.20,0.00,50.00,23.59,20.50,20.85,0.00,0.00,0.00,0.00,0.00,0.00
5.00,17.24,8.61,48.53,50.00,0.00,0.00,0.00,0.00,6.41,48.53,2.20,0.00,50.00,23.55,20.50,20.81,0.00,0.00,0.00,0.00,0.00,0.00
6.00,17.27,8.62,48.63,50.00,0.00,0.00,0.00,0.00,6.42,48.63,2.20,0.00,50.00,23.34,20.50,20.78,0.00,0.00,0.00,0.00,0.00,0.00
7.00,17.30,8.63,48.72,50.00,0.00,0.00,0.00,0.00,6.43,48.72,2.20,0.00,50.00,23.18,20.50,20.76,0.00,0.00,0.00,0.00,0.00,0.00
8.00,17.33,8.64,48.79,50.00,0.00,0.00,0.00,0.00,6.44,48.79,2.20,0.00,50.00,23.01,20.50,20.73,0.00,0.00,0.00,0.00,0.00,0.00
9.00,17.34,8.64,48.82,50.00,0.00,0.00,0.00,0.00,6.44,48.82,2.20,0.00,50.00,22.95,20.50,20.71,0.01,0.00,0.00,0.00,0.00,0.00
10.00,17.22,8.60,48.47,50.00,0.00,0.00,0.00,0.00,6.40,48.47,2.20,0.00,50.00,24.50,20.50,20.70,0.13,0.85,0.00,0.00,0.00,0.00
11.00,17.04,8.53,47.97,50.00,0.00,0.00,0.00,0.00,6.33,47.97,2.20,0.00,50.00,25.97,20.50,20.70,0.28,0.90,0.00,0.00,0.00,0.00
12.00,16.86,8.47,47.47,50.00,0.00,0.00,0.00,0.00,6.27,47.47,2.20,0.00,50.00,27.52,20.50,20.73,0.41,0.90,0.00,0.00,0.00,0.00
13.00,16.67,8.39,46.93,50.00,0.00,0.00,0.00,0.00,6.19,46.93,2.20,0.00,50.00,28.85,20.50,20.77,0.54,0.89,0.00,0.00,0.00,0.00
14.00,16.44,8.31,46.29,50.00,0.00,0.00,0.00,0.00,6.11,46.29,2.20,0.00,50.00,30.12,20.50,20.82,0.69,0.87,0.00,0.00,0.00,0.00
15.00,16.26,8.24,45.78,50.00,0.00,0.00,0.00,0.00,6.04,45.78,2.20,0.00,50.00,31.16,20.50,20.87,0.80,0.85,0.00,0.00,0.00,0.00
16.00,16.20,8.22,45.62,50.00,0.00,0.00,0.00,0.00,6.02,45.62,2.20,0.00,50.00,31.84,20.50,20.93,0.79,0.85,0.00,0.00,0.00,0.00
17.00,16.15,8.20,45.48,50.00,0.00,0.00,0.00,0.00,6.00,45.48,2.20,0.00,50.00,32.32,20.50,20.98,0.78,0.84,0.00,0.00,0.00,0.00
18.00,16.15,8.20,45.47,50.00,0.00,0.00,0.00,0.00,6.00,45.47,2.20,0.00,50.00,32.53,20.50,21.02,0.73,0.85,0.00,0.00,0.00,0.00
19.00,16.27,8.25,45.81,50.00,0.00,0.00,0.00,0.00,6.05,45.81,2.20,0.00,50.00,32.40,20.50,21.06,0.57,0.87,0.00,0.00,0.00,0.00
20.00,16.54,8.35,46.58,50.00,0.00,0.00,0.00,0.00,6.15,46.58,2.20,0.00,50.00,31.96,20.50,21.09,0.28,0.88,0.00,0.00,0.00,0.00
21.00,16.70,8.41,47.02,50.00,0.00,0.00,0.00,0.00,6.21,47.02,2.20,0.00,50.00,30.61,20.50,21.11,0.13,0.82,0.00,0.00,0.00,0.00
22.00,16.82,8.45,47.35,50.00,0.00,0.00,0.00,0.00,6.25,47.35,2.20,0.00,50.00,28.60,20.50,21.10,0.05,0.00,0.00,0.00,0.00,0.00
23.00,16.91,8.49,47.61,50.00,0.00,0.00,0.00,0.00,6.29,47.61,2.20,0.00,50.00,27.24,20.50,21.07,0.00,0.00,0.00,0.00,0.00,0.00
24.00,16.97,8.51,47.77,50.00,0.00,0.00,0.00,0.00,6.31,47.77,2.20,0.00,50.00,26.50,20.50,21.03,0.00,0.00,0.00,0.00,0.00,0.00
25.00,17.02,8.52,47.92,50.00,0.00,0.00,0.00,0.00,6.32,47.92,2.20,0.00,50.00,25.97,20.50,20.99,0.00,0.00,0.00,0.00,0.00,0.00
26.00,17.07,8.54,48.05,50.00,0.00,0.00,0.00,0.00,6.34,48.05,2.20,0.00,50.00,25.55,20.50,20.95,0.00,0.00,0.00,0.00,0.00,0.00
27.00,17.11,8.56,48.17,50.00,0.00,0.00,0.00,0.00,6.36,48.17,2.20,0.00,50.00,25.12,20.50,20.91,0.00,0.00,0.00,0.00,0.00,0.00
28.00,17.15,8.57,48.29,50.00,0.00,0.00,0.00,0.00,6.37,48.29,2.20,0.00,50.00,24.68,20.50,20.88,0.00,0.00,0.00,0.00,0.00,0.00
29.00,17.19,8.59,48.40,50.00,0.00,0.00,0.00,0.00,6.39,48.40,2.20,0.00,50.00,24.17,20.50,20.85,0.00,0.00,0.00,0.00,0.00,0.00
30.00,17.23,8.60,48.52,50.00,0.00,0.00,0.00,0.00,6.40,48.52,2.20,0.00,50.00,23.64,20.50,20.82,0.00,0.00,0.00,0.00,0.00,0.00
31.00,17.27,8.62,48.62,50.00,0.00,0.00,0.00,0.00,6.42,48.62,2.20,0.00,50.00,23.21,20.50,20.79,0.00,0.00,0.00,0.00,0.00,0.00
32.00,17.30,8.63,48.72,50.00,0.00,0.00,0.00,0.00,6.43,48.72,2.20,0.00,50.00,23.00,20.50,20.76,0.00,0.00,0.00,0.00,0.00,0.00
33.00,17.32,8.64,48.77,50.00,0.00,0.00,0.00,0.00,6.44,48.77,2.20,0.00,50.00,23.02,20.50,20.73,0.01,0.00,0.00,0.00,0.00,0.00
34.00,17.25,8.61,48.56,50.00,0.00,0.00,0.00,0.00,6.41,48.56,2.20,0.00,50.00,24.27,20.50,20.71,0.09,0.79,0.00,0.00,0.00,0.00
35.00,17.14,8.57,48.25,50.00,0.00,0.00,0.00,0.00,6.37,48.25,2.20,0.00,50.00,25.41,20.50,20.71,0.18,0.88,0.00,0.00,0.00,0.00
36.00,16.93,8.49,47.66,50.00,0.00,0.00,0.00,0.00,6.29,47.66,2.20,0.00,50.00,27.16,20.50,20.73,0.35,0.91,0.00,0.00,0.00,0.00
37.00,16.49,8.33,46.43,50.00,0.00,0.00,0.00,0.00,6.13,46.43,2.20,0.00,50.00,29.42,20.50,20.76,0.71,0.87,0.00,0.00,0.00,0.00
38.00,16.18,8.21,45.55,50.00,0.00,0.00,0.00,0.00,6.01,45.55,2.20,0.00,50.00,31.66,20.50,20.82,0.93,0.83,0.00,0.00,0.00,0.00
39.00,15.98,8.14,44.98,50.00,0.00,0.00,0.00,0.00,5.94,44.98,2.20,0.00,50.00,33.55,20.50,20.89,1.02,0.80,0.00,0.00,0.00,0.00
40.00,15.85,8.09,44.64,50.00,0.00,0.00,0.00,0.00,5.89,44.64,2.20,0.00,50.00,34.82,20.50,20.98,1.04,0.79,0.00,0.00,0.00,0.00
41.00,15.85,8.09,44.62,50.00,0.00,0.00,0.00,0.00,5.89,44.62,2.20,0.00,50.00,35.55,20.50,21.05,0.96,0.80,0.00,0.00,0.00,0.00
42.00,15.90,8.11,44.76,50.00,0.00,0.00,0.00,0.00,5.91,44.76,2.20,0.00,50.00,35.88,20.50,21.13,0.83,0.82,0.00,0.00,0.00,0.00
43.00,16.03,8.16,45.12,50.00,0.00,0.00,0.00,0.00,5.96,45.12,2.20,0.00,50.00,35.78,20.50,21.18,0.64,0.85,0.00,0.00,0.00,0.00
44.00,16.29,8.25,45.86,50.00,0.00,0.00,0.00,0.00,6.05,45.86,2.20,0.00,50.00,35.54,20.50,21.23,0.34,0.87,0.00,0.00,0.00,0.00
45.00,16.48,8.32,46.39,50.00,0.00,0.00,0.00,0.00,6.12,46.39,2.20,0.00,50.00,34.17,20.50,21.26,0.14,0.81,0.00,0.00,0.00,0.00
46.00,16.60,8.37,46.74,50.00,0.00,0.00,0.00,0.00,6.17,46.74,2.20,0.00,50.00,32.30,20.50,21.27,0.04,0.00,0.00,0.00,0.00,0.00
47.00,16.68,8.40,46.95,50.00,0.00,0.00,0.00,0.00,6.20,46.95,2.20,0.00,50.00,30.86,20.50,21.25,0.00,0.00,0.00,0.00,0.00,0.00
48.00,16.72,8.42,47.08,50.00,0.00,0.00,0.00,0.00,6.22,47.08,2.20,0.00,50.00,30.19,20.50,21.21,0.00,0.00,0.00,0.00,0.00,0.00
49.00,16.77,8.43,47.22,50.00,0.00,0.00,0.00,0.00,6.23,47.22,2.20,0.00,50.00,29.48,20.50,21.18,0.00,0.00,0.00,0.00,0.00,0.00
50.00,16.82,8.45,47.34,50.00,0.00,0.00,0.00,0.00,6.25,47.34,2.20,0.00,50.00,28.93,20.50,21.14,0.00,0.00,0.00,0.00,0.00,0.00
51.00,16.86,8.47,47.47,50.00,0.00,0.00,0.00,0.00,6.27,47.47,2.20,0.00,50.00,28.51,20.50,21.11,0.00,0.00,0.00,0.00,0.00,0.00
52.00,16.90,8.48,47.58,50.00,0.00,0.00,0.00,0.00,6.28,47.58,2.20,0.00,50.00,28.09,20.50,21.07,0.00,0.00,0.00,0.00,0.00,0.00
53.00,16.94,8.50,47.69,50.00,0.00,0.00,0.00,0.00,6.30,47.69,2.20,0.00,50.00,27.60,20.50,21.04,0.00,0.00,0.00,0.00,0.00,0.00
54.00,16.98,8.51,47.80,50.00,0.00,0.00,0.00,0.00,6.31,47.80,2.20,0.00,50.00,27.15,20.50,21.01,0.00,0.00,0.00,0.00,0.00,0.00
55.00,17.01,8.52,47.90,50.00,0.00,0.00,0.00,0.00,6.32,47.90,2.20,0.00,50.00,26.88,20.50,20.98,0.00,0.00,0.00,0.00,0.00,0.00
56.00,17.04,8.53,47.98,50.00,0.00,0.00,0.00,0.00,6.33,47.98,2.20,0.00,50.00,26.67,20.50,20.96,0.00,0.00,0.00,0.00,0.00,0.00
57.00,17.06,8.54,48.04,50.00,0.00,0.00,0.00,0.00,6.34,48.04,2.20,0.00,50.00,26.54,20.50,20.93,0.00,0.00,0.00,0.00,0.00,0.00
58.00,17.04,8.53,47.98,50.00,0.00,0.00,0.00,0.00,6.33,47.98,2.20,0.00,50.00,26.84,20.50,20.92,0.04,0.00,0.00,0.00,0.00,0.00
59.00,17.01,8.52,47.90,50.00,0.00,0.00,0.00,0.00,6.32,47.90,2.20,0.00,50.00,27.02,20.50,20.90,0.08,0.76,0.00,0.00,0.00,0.00
60.00,17.00,8.52,47.87,50.00,0.00,0.00,0.00,0.00,6.32,47.87,2.20,0.00,50.00,26.94,20.50,20.90,0.10,0.80,0.00,0.00,0.00,0.00
61.00,16.97,8.51,47.77,50.00,0.00,0.00,0.00,0.00,6.31,47.77,2.20,0.00,50.00,26.97,20.50,20.89,0.14,0.85,0.00,0.00,0.00,0.00
62.00,16.89,8.48,47.55,50.00,0.00,0.00,0.00,0.00,6.28,47.55,2.20,0.00,50.00,27.05,20.50,20.89,0.22,0.89,0.00,0.00,0.00,0.00
63.00,16.84,8.46,47.40,50.00,0.00,0.00,0.00,0.00,6.26,47.40,2.20,0.00,50.00,26.28,20.50,20.89,0.28,0.90,0.00,0.00,0.00,0.00
64.00,16.74,8.42,47.14,50.00,0.00,0.00,0.00,0.00,6.22,47.14,2.20,0.00,50.00,25.05,20.50,20.87,0.40,0.92,0.00,0.00,0.00,0.00
65.00,16.68,8.40,46.97,50.00,0.00,0.00,0.00,0.00,6.20,46.97,2.20,0.00,50.00,24.79,20.50,20.85,0.49,0.91,0.00,0.00,0.00,0.00
66.00,16.73,8.42,47.11,50.00,0.00,0.00,0.00,0.00,6.22,47.11,2.20,0.00,50.00,24.90,20.50,20.83,0.47,0.91,0.00,0.00,0.00,0.00
67.00,16.89,8.48,47.56,50.00,0.00,0.00,0.00,0.00,6.28,47.56,2.20,0.00,50.00,24.38,20.50,20.81,0.33,0.92,0.00,0.00,0.00,0.00
68.00,17.05,8.54,47.99,50.00,0.00,0.00,0.00,0.00,6.34,47.99,2.20,0.00,50.00,23.55,20.50,20.79,0.21,0.90,0.00,0.00,0.00,0.00
69.00,17.13,8.57,48.24,50.00,0.00,0.00,0.00,0.00,6.37,48.24,2.20,0.00,50.00,23.16,20.50,20.76,0.16,0.88,0.00,0.00,0.00,0.00
70.00,17.23,8.61,48.52,50.00,0.00,0.00,0.00,0.00,6.41,48.52,2.20,0.00,50.00,22.74,20.50,20.74,0.09,0.80,0.00,0.00,0.00,0.00
71.00,17.36,8.65,48.89,50.00,0.00,0.00,0.00,0.00,6.45,48.89,2.20,0.00,50.00,21.82,20.50,20.71,0.00,0.00,0.00,0.00,0.00,0.00
72.00,17.40,8.67,49.00,50.00,0.00,0.00,0.00,0.00,6.47,49.00,2.20,0.00,50.00,21.50,20.50,20.68,0.00,0.00,0.00,0.00,0.00,0.00
73.00,17.44,8.68,49.10,50.00,0.00,0.00,0.00,0.00,6.48,49.10,2.20,0.00,50.00,21.09,20.50,20.65,0.00,0.00,0.00,0.00,0.00,0.00
74.00,17.47,8.69,49.20,50.00,0.00,0.00,0.00,0.00,6.49,49.20,2.20,0.00,50.00,20.69,20.50,20.63,0.00,0.00,0.00,0.00,0.00,0.00
75.00,17.51,8.71,49.29,50.00,0.00,0.00,0.00,0.00,6.51,49.29,2.20,0.00,50.00,20.40,20.50,20.60,0.00,0.00,0.00,0.00,0.00,0.00
76.00,17.53,8.72,49.37,50.00,0.00,0.00,0.00,0.00,6.52,49.37,2.20,0.00,50.00,20.17,20.50,20.58,0.00,0.00,0.00,0.00,0.00,0.00
77.00,17.56,8.73,49.44,50.00,0.00,0.00,0.00,0.00,6.53,49.44,2.20,0.00,50.00,19.87,20.50,20.56,0.00,0.00,0.00,0.00,0.00,0.00
78.00,17.59,8.74,49.52,50.00,0.00,0.00,0.00,0.00,6.54,49.52,2.20,0.00,50.00,19.50,20.50,20.53,0.00,0.00,0.00,0.00,0.00,0.00
79.00,17.61,8.75,49.59,50.00,0.00,0.00,0.00,0.00,6.55,49.59,2.20,0.00,50.00,19.25,20.50,20.51,0.00,0.00,0.00,0.00,0.00,0.00
80.00,17.64,8.75,49.66,50.00,0.00,0.00,0.00,0.00,6.55,49.66,2.20,0.00,50.00,19.05,20.50,20.49,0.00,0.00,0.00,0.00,0.00,0.00
81.00,17.65,8.76,49.69,50.00,0.00,0.00,0.00,0.00,6.56,49.69,2.20,0.00,50.00,18.91,20.50,20.48,0.01,0.00,0.00,0.00,0.00,0.00
82.00,17.52,8.71,49.34,50.00,0.00,0.00,0.00,0.00,6.51,49.34,2.20,0.00,50.00,20.15,20.50,20.46,0.13,0.87,0.00,0.00,0.00,0.00
83.00,17.27,8.62,48.64,50.00,0.00,0.00,0.00,0.00,6.42,48.64,2.20,0.00,50.00,21.50,20.50,20.47,0.35,0.93,0.00,0.00,0.00,0.00
84.00,17.01,8.52,47.88,50.00,0.00,0.00,0.00,0.00,6.32,47.88,2.20,0.00,50.00,22.75,20.50,20.49,0.58,0.91,0.00,0.00,0.00,0.00
85.00,16.73,8.42,47.10,50.00,0.00,0.00,0.00,0.00,6.22,47.10,2.20,0.00,50.00,24.17,20.50,20.52,0.80,0.88,0.00,0.00,0.00,0.00
86.00,16.50,8.33,46.45,50.00,0.00,0.00,0.00,0.00,6.13,46.45,2.20,0.00,50.00,25.47,20.50,20.56,0.96,0.85,0.00,0.00,0.00,0.00
87.00,16.34,8.27,45.99,50.00,0.00,0.00,0.00,0.00,6.07,45.99,2.20,0.00,50.00,26.55,20.50,20.61,1.06,0.83,0.00,0.00,0.00,0.00
88.00,16.25,8.24,45.75,50.00,0.00,0.00,0.00,0.00,6.04,45.75,2.20,0.00,50.00,27.30,20.50,20.67,1.07,0.82,0.00,0.00,0.00,0.00
89.00,16.25,8.24,45.75,50.00,0.00,0.00,0.00,0.00,6.04,45.75,2.20,0.00,50.00,27.55,20.50,20.72,1.02,0.83,0.00,0.00,0.00,0.00
90.00,16.30,8.26,45.90,50.00,0.00,0.00,0.00,0.00,6.06,45.90,2.20,0.00,50.00,27.49,20.50,20.76,0.92,0.84,0.00,0.00,0.00,0.00
91.00,16.44,8.31,46.29,50.00,0.00,0.00,0.00,0.00,6.11,46.29,2.20,0.00,50.00,27.11,20.50,20.79,0.76,0.87,0.00,0.00,0.00,0.00
92.00,16.63,8.38,46.83,50.00,0.00,0.00,0.00,0.00,6.18,46.83,2.20,0.00,50.00,26.42,20.50,20.81,0.55,0.90,0.00,0.00,0.00,0.00
93.00,16.92,8.49,47.63,50.00,0.00,0.00,0.00,0.00,6.29,47.63,2.20,0.00,50.00,25.28,20.50,20.82,0.28,0.91,0.00,0.00,0.00,0.00
94.00,17.12,8.56,48.21,50.00,0.00,0.00,0.00,0.00,6.36,48.21,2.20,0.00,50.00,23.90,20.50,20.81,0.11,0.83,0.00,0.00,0.00,0.00
95.00,17.28,8.62,48.66,50.00,0.00,0.00,0.00,0.00,6.42,48.66,2.20,0.00,50.00,22.13,20.50,20.78,0.01,0.00,0.00,0.00,0.00,0.00
96.00,17.35,8.65,48.84,50.00,0.00,0.00,0.00,0.00,6.45,48.84,2.20,0.00,50.00,21.04,20.50,20.74,0.00,0.00,0.00,0.00,0.00,0.00
97.00,17.41,8.67,49.01,50.00,0.00,0.00,0.00,0.00,6.47,49.01,2.20,0.00,50.00,20.17,20.50,20.69,0.00,0.00,0.00,0.00,0.00,0.00
98.00,17.47,8.69,49.18,50.00,0.00,0.00,0.00,0.00,6.49,49.18,2.20,0.00,50.00,19.52,20.50,20.65,0.00,0.00,0.00,0.00,0.00,0.00
99.00,17.52,8.71,49.34,50.00,0.00,0.00,0.00,0.00,6.51,49.34,2.20,0.00,50.00,19.11,20.50,20.60,0.00,0.00,0.00,0.00,0.00,0.00
100.00,17.57,8.73,49.46,50.00,0.00,0.00,0.00,0.00,6.53,49.46,2.20,0.00,50.00,18.98,20.50,20.56,0.00,0.00,0.00,0.00,0.00,0.00
101.00,17.61,8.74,49.57,50.00,0.00,0.00,0.00,0.00,6.54,49.57,2.20,0.00,50.00,18.78,20.50,20.53,0.00,0.00,0.00,0.00,0.00,0.00
102.00,17.64,8.76,49.66,50.00,0.00,0.00,0.00,0.00,6.56,49.66,2.20,0.00,50.00,18.61,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00
103.00,17.67,8.77,49.74,50.00,0.00,0.00,0.00,0.00,6.57,49.74,2.20,0.00,50.00,18.56,20.50,20.47,0.00,0.00,0.00,0.00,0.00,0.00
104.00,17.69,8.77,49.80,50.00,0.00,0.00,0.00,0.00,6.57,49.80,2.20,0.00,50.00,18.39,20.50,20.45,0.00,0.00,0.00,0.00,0.00,0.00
105.00,17.70,8.78,49.82,50.00,0.00,0.00,0.00,0.00,6.58,49.82,2.20,0.00,50.00,18.29,20.50,20.44,0.01,0.00,0.00,0.00,0.00,0.00
106.00,17.55,8.72,49.41,50.00,0.00,0.00,0.00,0.00,6.52,49.41,2.20,0.00,50.00,19.97,20.50,20.42,0.15,0.89,0.00,0.00,0.00,0.00
107.00,17.33,8.64,48.78,50.00,0.00,0.00,0.00,0.00,6.44,48.78,2.20,0.00,50.00,21.61,20.50,20.43,0.34,0.93,0.00,0.00,0.00,0.00
108.00,17.08,8.55,48.08,50.00,0.00,0.00,0.00,0.00,6.35,48.08,2.20,0.00,50.00,23.08,20.50,20.46,0.53,0.92,0.00,0.00,0.00,0.00
109.00,16.80,8.44,47.31,50.00,0.00,0.00,0.00,0.00,6.24,47.31,2.20,0.00,50.00,24.49,20.50,20.50,0.74,0.89,0.00,0.00,0.00,0.00
110.00,16.58,8.36,46.67,50.00,0.00,0.00,0.00,0.00,6.16,46.67,2.20,0.00,50.00,25.73,20.50,20.56,0.89,0.86,0.00,0.00,0.00,0.00
111.00,16.45,8.32,46.33,50.00,0.00,0.00,0.00,0.00,6.12,46.33,2.20,0.00,50.00,26.62,20.50,20.61,0.94,0.84,0.00,0.00,0.00,0.00
112.00,16.38,8.29,46.11,50.00,0.00,0.00,0.00,0.00,6.09,46.11,2.20,0.00,50.00,27.16,20.50,20.67,0.95,0.84,0.00,0.00,0.00,0.00
113.00,16.41,8.30,46.21,50.00,0.00,0.00,0.00,0.00,6.10,46.21,2.20,0.00,50.00,27.27,20.50,20.72,0.86,0.85,0.00,0.00,0.00,0.00
114.00,16.47,8.32,46.38,50.00,0.00,0.00,0.00,0.00,6.12,46.38,2.20,0.00,50.00,27.18,20.50,20.75,0.76,0.87,0.00,0.00,0.00,0.00
115.00,16.58,8.36,46.69,50.00,0.00,0.00,0.00,0.00,6.16,46.69,2.20,0.00,50.00,26.81,20.50,20.78,0.63,0.89,0.00,0.00,0.00,0.00
116.00,16.73,8.42,47.09,50.00,0.00,0.00,0.00,0.00,6.22,47.09,2.20,0.00,50.00,26.15,20.50,20.80,0.48,0.91,0.00,0.00,0.00,0.00
117.00,16.94,8.50,47.69,50.00,0.00,0.00,0.00,0.00,6.30,47.69,2.20,0.00,50.00,25.16,20.50,20.81,0.28,0.91,0.00,0.00,0.00,0.00
118.00,17.16,8.58,48.31,50.00,0.00,0.00,0.00,0.00,6.38,48.31,2.20,0.00,50.00,23.87,20.50,20.80,0.09,0.79,0.00,0.00,0.00,0.00
119.00,17.29,8.62,48.67,50.00,0.00,0.00,0.00,0.00,6.42,48.67,2.20,0.00,50.00,22.51,20.50,20.78,0.00,0.00,0.00,0.00,0.00,0.00
120.00,17.34,8.64,48.82,50.00,0.00,0.00,0.00,0.00,6.44,48.82,2.20,0.00,50.00,21.87,20.50,20.74,0.00,0.00,0.00,0.00,0.00,0.00
121.00,17.38,8.66,48.94,50.00,0.00,0.00,0.00,0.00,6.46,48.94,2.20,0.00,50.00,21.55,20.50,20.70,0.00,0.00,0.00,0.00,0.00,0.00
122.00,17.42,8.67,49.04,50.00,0.00,0.00,0.00,0.00,6.47,49.04,2.20,0.00,50.00,21.47,20.50,20.67,0.00,0.00,0.00,0.00,0.00,0.00
123.00,17.44,8.68,49.11,50.00,0.00,0.00,0.00,0.00,6.48,49.11,2.20,0.00,50.00,21.50,20.50,20.64,0.00,0.00,0.00,0.00,0.00,0.00
124.00,17.46,8.69,49.17,50.00,0.00,0.00,0.00,0.00,6.49,49.17,2.20,0.00,50.00,21.60,20.50,20.63,0.00,0.00,0.00,0.00,0.00,0.00
125.00,17.48,8.70,49.22,50.00,0.00,0.00,0.00,0.00,6.50,49.22,2.20,0.00,50.00,21.54,20.50,20.61,0.00,0.00,0.00,0.00,0.00,0.00
126.00,17.49,8.70,49.25,50.00,0.00,0.00,0.00,0.00,6.50,49.25,2.20,0.00,50.00,21.45,20.50,20.60,0.00,0.00,0.00,0.00,0.00,0.00
127.00,17.51,8.71,49.29,50.00,0.00,0.00,0.00,0.00,6.51,49.29,2.20,0.00,50.00,21.35,20.50,20.59,0.00,0.00,0.00,0.00,0.00,0.00
128.00,17.52,8.71,49.32,50.00,0.00,0.00,0.00,0.00,6.51,49.32,2.20,0.00,50.00,21.26,20.50,20.58,0.00,0.00,0.00,0.00,0.00,0.00
129.00,17.52,8.71,49.32,50.00,0.00,0.00,0.00,0.00,6.51,49.32,2.20,0.00,50.00,21.32,20.50,20.57,0.01,0.00,0.00,0.00,0.00,0.00
130.00,17.43,8.68,49.07,50.00,0.00,0.00,0.00,0.00,6.48,49.07,2.20,0.00,50.00,22.49,20.50,20.57,0.09,0.80,0.00,0.00,0.00,0.00
131.00,17.24,8.61,48.53,50.00,0.00,0.00,0.00,0.00,6.41,48.53,2.20,0.00,50.00,23.90,20.50,20.58,0.25,0.91,0.00,0.00,0.00,0.00
132.00,17.00,8.52,47.85,50.00,0.00,0.00,0.00,0.00,6.32,47.85,2.20,0.00,50.00,25.49,20.50,20.60,0.43,0.91,0.00,0.00,0.00,0.00
133.00,16.79,8.44,47.28,50.00,0.00,0.00,0.00,0.00,6.24,47.28,2.20,0.00,50.00,26.95,20.50,20.65,0.57,0.90,0.00,0.00,0.00,0.00
134.00,16.67,8.40,46.93,50.00,0.00,0.00,0.00,0.00,6.20,46.93,2.20,0.00,50.00,28.10,20.50,20.70,0.62,0.88,0.00,0.00,0.00,0.00
135.00,16.60,8.37,46.74,50.00,0.00,0.00,0.00,0.00,6.17,46.74,2.20,0.00,50.00,28.91,20.50,20.75,0.62,0.88,0.00,0.00,0.00,0.00
136.00,16.57,8.36,46.65,50.00,0.00,0.00,0.00,0.00,6.16,46.65,2.20,0.00,50.00,29.60,20.50,20.80,0.59,0.88,0.00,0.00,0.00,0.00
137.00,16.63,8.38,46.83,50.00,0.00,0.00,0.00,0.00,6.18,46.83,2.20,0.00,50.00,30.04,20.50,20.85,0.47,0.89,0.00,0.00,0.00,0.00
138.00,16.68,8.40,46.97,50.00,0.00,0.00,0.00,0.00,6.20,46.97,2.20,0.00,50.00,30.18,20.50,20.90,0.37,0.89,0.00,0.00,0.00,0.00
139.00,16.72,8.41,47.07,50.00,0.00,0.00,0.00,0.00,6.21,47.07,2.20,0.00,50.00,30.28,20.50,20.93,0.30,0.89,0.00,0.00,0.00,0.00
140.00,16.75,8.42,47.16,50.00,0.00,0.00,0.00,0.00,6.22,47.16,2.20,0.00,50.00,29.85,20.50,20.96,0.24,0.88,0.00,0.00,0.00,0.00
141.00,16.85,8.46,47.43,50.00,0.00,0.00,0.00,0.00,6.26,47.43,2.20,0.00,50.00,28.50,20.50,20.98,0.15,0.84,0.00,0.00,0.00,0.00
142.00,16.97,8.51,47.79,50.00,0.00,0.00,0.00,0.00,6.31,47.79,2.20,0.00,50.00,26.52,20.50,20.98,0.05,0.00,0.00,0.00,0.00,0.00
143.00,17.07,8.54,48.07,50.00,0.00,0.00,0.00,0.00,6.34,48.07,2.20,0.00,50.00,25.03,20.50,20.95,0.00,0.00,0.00,0.00,0.00,0.00
144.00,17.13,8.57,48.22,50.00,0.00,0.00,0.00,0.00,6.37,48.22,2.20,0.00,50.00,24.39,20.50,20.91,0.00,0.00,0.00,0.00,0.00,0.00
145.00,17.17,8.58,48.36,50.00,0.00,0.00,0.00,0.00,6.38,48.36,2.20,0.00,50.00,24.15,20.50,20.86,0.00,0.00,0.00,0.00,0.00,0.00
146.00,17.21,8.60,48.46,50.00,0.00,0.00,0.00,0.00,6.40,48.46,2.20,0.00,50.00,24.05,20.50,20.83,0.00,0.00,0.00,0.00,0.00,0.00
147.00,17.24,8.61,48.55,50.00,0.00,0.00,0.00,0.00,6.41,48.55,2.20,0.00,50.00,23.97,20.50,20.80,0.00,0.00,0.00,0.00,0.00,0.00
148.00,17.27,8.62,48.63,50.00,0.00,0.00,0.00,0.00,6.42,48.63,2.20,0.00,50.00,23.86,20.50,20.78,0.00,0.00,0.00,0.00,0.00,0.00
149.00,17.29,8.63,48.69,50.00,0.00,0.00,0.00,0.00,6.43,48.69,2.20,0.00,50.00,23.74,20.50,20.76,0.00,0.00,0.00,0.00,0.00,0.00
