"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
1.00,1.00,0.88,3.00,1.61,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.61,9.16,20.50,20.02
2.00,1.00,0.86,3.00,1.38,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.38,7.32,20.50,19.98
3.00,1.00,0.84,3.00,1.17,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.17,6.26,20.50,19.93
4.00,1.00,0.83,3.00,0.99,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.99,5.98,20.50,19.87
5.00,1.00,0.82,3.00,0.85,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.85,5.96,20.50,19.82
6.00,1.00,0.81,3.00,0.73,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.73,5.83,20.50,19.79
7.00,1.00,0.80,3.00,0.63,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.63,5.52,20.50,19.76
8.00,1.00,0.79,3.00,0.53,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.53,5.12,20.50,19.73
9.00,1.00,0.79,3.00,0.52,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.52,4.95,20.50,19.70
10.00,1.00,0.81,3.00,0.74,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.74,5.30,20.50,19.68
11.00,1.00,0.83,3.00,1.02,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.02,5.93,20.50,19.67
12.00,1.00,0.86,3.00,1.38,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.38,6.75,20.50,19.67
13.00,1.00,0.88,3.00,1.62,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.62,7.38,20.50,19.67
14.00,1.00,0.89,3.00,1.69,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.69,7.77,20.50,19.69
15.00,1.00,0.90,3.00,1.86,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.86,8.21,20.50,19.71
16.00,1.00,0.92,3.00,2.07,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.07,8.60,20.50,19.73
17.00,1.00,0.92,3.00,2.16,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.16,8.81,20.50,19.75
18.00,1.00,0.93,3.00,2.20,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.20,8.93,20.50,19.76
19.00,1.00,0.93,3.00,2.30,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.30,9.18,20.50,19.78
20.00,1.00,0.94,3.00,2.33,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.33,9.35,20.50,19.79
21.00,1.00,0.93,3.00,2.26,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.26,9.38,20.50,19.81
22.00,1.00,0.91,3.00,1.96,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,1.96,9.19,20.50,19.82
23.00,1.00,0.88,3.00,1.63,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.63,8.83,20.50,19.83
24.00,1.00,0.85,3.00,1.27,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.27,8.22,20.50,19.83
25.00,1.00,0.83,3.00,0.94,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.94,7.14,20.50,19.82
26.00,1.00,0.81,3.00,0.77,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.77,5.96,20.50,19.80
27.00,1.00,0.80,3.00,0.66,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.66,5.42,20.50,19.77
28.00,1.00,0.79,3.00,0.55,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.55,5.00,20.50,19.74
29.00,1.00,0.79,3.00,0.45,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.45,4.64,20.50,19.71
30.00,1.00,0.78,3.00,0.36,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.36,4.44,20.50,19.68
31.00,1.00,0.77,3.00,0.28,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.28,4.44,20.50,19.66
32.00,1.00,0.77,3.00,0.23,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.23,4.46,20.50,19.64
33.00,1.00,0.77,3.00,0.23,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.23,4.49,20.50,19.62
34.00,1.00,0.78,3.00,0.40,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.40,4.87,20.50,19.61
35.00,1.00,0.80,3.00,0.64,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.64,5.53,20.50,19.61
36.00,1.00,0.82,3.00,0.92,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.92,6.34,20.50,19.62
37.00,1.00,0.87,3.00,1.48,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.48,7.35,20.50,19.63
38.00,1.00,0.90,3.00,1.93,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.93,8.24,20.50,19.66
39.00,1.00,0.92,3.00,2.06,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.06,8.79,20.50,19.69
40.00,1.00,0.92,3.00,2.14,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.14,9.09,20.50,19.72
41.00,1.00,0.91,3.00,2.04,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,2.04,9.24,20.50,19.75
42.00,1.00,0.92,3.00,2.16,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.16,9.60,20.50,19.77
43.00,1.00,0.93,3.00,2.23,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.23,9.91,20.50,19.79
44.00,1.00,0.93,3.00,2.26,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.26,10.13,20.50,19.81
45.00,1.00,0.93,3.00,2.21,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.21,10.25,20.50,19.83
46.00,1.00,0.91,3.00,2.01,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,2.01,10.20,20.50,19.85
47.00,1.00,0.88,3.00,1.62,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.62,9.82,20.50,19.86
48.00,1.00,0.85,3.00,1.29,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.29,9.13,20.50,19.87
49.00,1.00,0.84,3.00,1.08,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.08,8.24,20.50,19.86
50.00,1.00,0.83,3.00,0.97,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.97,7.57,20.50,19.85
51.00,1.00,0.82,3.00,0.90,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.90,7.24,20.50,19.83
52.00,1.00,0.82,3.00,0.83,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.83,7.06,20.50,19.81
53.00,1.00,0.81,3.00,0.77,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.77,6.95,20.50,19.79
54.00,1.00,0.81,3.00,0.72,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.72,6.82,20.50,19.77
55.00,1.00,0.80,3.00,0.67,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.67,6.68,20.50,19.76
56.00,1.00,0.80,3.00,0.63,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.63,6.55,20.50,19.75
57.00,1.00,0.80,3.00,0.64,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.64,6.49,20.50,19.73
58.00,1.00,0.82,3.00,0.83,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.83,6.77,20.50,19.72
59.00,1.00,0.84,3.00,1.18,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.18,7.22,20.50,19.72
60.00,1.00,0.89,3.00,1.70,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.70,8.12,20.50,19.72
61.00,1.00,0.94,3.00,2.32,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.32,9.36,20.50,19.74
62.00,0.89,0.87,2.67,2.50,0.00,0.00,0.00,0.00,0.67,2.67,0.20,0.00,2.50,10.47,20.50,19.76
63.00,0.80,0.80,2.40,2.50,0.00,0.00,0.00,0.00,0.60,2.40,0.20,0.00,2.50,11.30,20.50,19.80
64.00,0.78,0.79,2.35,2.50,0.00,0.00,0.00,0.00,0.59,2.35,0.20,0.00,2.50,11.98,20.50,19.84
65.00,0.70,0.73,2.12,2.50,0.00,0.00,0.00,0.00,0.53,2.12,0.20,0.00,2.50,12.64,20.50,19.88
66.00,0.72,0.74,2.17,2.50,0.00,0.00,0.00,0.00,0.54,2.17,0.20,0.00,2.50,13.03,20.50,19.92
67.00,0.84,0.83,2.53,2.50,0.00,0.00,0.00,0.00,0.63,2.53,0.20,0.00,2.50,13.09,20.50,19.95
68.00,0.92,0.89,2.76,2.50,0.00,0.00,0.00,0.00,0.69,2.76,0.20,0.00,2.50,13.01,20.50,19.98
69.00,0.95,0.91,2.86,2.50,0.00,0.00,0.00,0.00,0.71,2.86,0.20,0.00,2.50,12.95,20.50,20.00
70.00,1.00,0.95,3.00,2.49,0.00,0.00,0.00,0.00,0.75,3.00,0.20,0.00,2.49,12.67,20.50,20.01
71.00,1.00,0.93,3.00,2.26,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.26,12.15,20.50,20.02
72.00,1.00,0.90,3.00,1.92,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.92,11.37,20.50,20.02
73.00,1.00,0.88,3.00,1.61,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.61,10.20,20.50,20.01
74.00,1.00,0.87,3.00,1.46,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.46,9.28,20.50,19.99
75.00,1.00,0.86,3.00,1.35,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.35,8.74,20.50,19.96
76.00,1.00,0.85,3.00,1.24,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.24,8.40,20.50,19.93
77.00,1.00,0.84,3.00,1.15,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.15,8.19,20.50,19.90
78.00,1.00,0.84,3.00,1.07,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.07,8.11,20.50,19.87
79.00,1.00,0.83,3.00,1.01,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.01,8.14,20.50,19.85
80.00,1.00,0.83,3.00,0.97,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.97,8.29,20.50,19.84
81.00,1.00,0.83,3.00,0.96,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.96,8.41,20.50,19.83
82.00,1.00,0.84,3.00,1.15,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.15,8.64,20.50,19.82
83.00,1.00,0.88,3.00,1.62,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.62,9.22,20.50,19.82
84.00,1.00,0.92,3.00,2.09,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.09,10.04,20.50,19.83
85.00,0.95,0.91,2.85,2.50,0.00,0.00,0.00,0.00,0.71,2.85,0.20,0.00,2.50,10.84,20.50,19.84
86.00,0.81,0.81,2.43,2.50,0.00,0.00,0.00,0.00,0.61,2.43,0.20,0.00,2.50,11.16,20.50,19.87
87.00,0.63,0.67,1.89,2.50,0.00,0.00,0.00,0.00,0.47,1.89,0.20,0.00,2.50,11.38,20.50,19.89
88.00,0.51,0.58,1.53,2.50,0.00,0.00,0.00,0.00,0.38,1.53,0.20,0.00,2.50,11.65,20.50,19.91
89.00,0.48,0.56,1.45,2.50,0.00,0.00,0.00,0.00,0.36,1.45,0.20,0.00,2.50,11.87,20.50,19.93
90.00,0.54,0.60,1.62,2.50,0.00,0.00,0.00,0.00,0.40,1.62,0.20,0.00,2.50,11.88,20.50,19.94
91.00,0.73,0.75,2.19,2.50,0.00,0.00,0.00,0.00,0.55,2.19,0.20,0.00,2.50,11.39,20.50,19.96
92.00,0.91,0.88,2.72,2.50,0.00,0.00,0.00,0.00,0.68,2.72,0.20,0.00,2.50,10.67,20.50,19.96
93.00,1.00,0.94,3.00,2.39,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.39,10.07,20.50,19.95
94.00,1.00,0.90,3.00,1.90,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.90,9.47,20.50,19.94
95.00,1.00,0.87,3.00,1.50,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.50,8.69,20.50,19.92
96.00,1.00,0.85,3.00,1.24,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.24,7.86,20.50,19.90
97.00,1.00,0.83,3.00,1.05,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.05,7.17,20.50,19.87
98.00,1.00,0.82,3.00,0.92,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.92,6.57,20.50,19.84
99.00,1.00,0.81,3.00,0.80,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.80,6.06,20.50,19.81
100.00,1.00,0.81,3.00,0.69,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.69,5.67,20.50,19.78
101.00,1.00,0.80,3.00,0.59,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.59,5.37,20.50,19.75
102.00,1.00,0.79,3.00,0.50,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.50,5.12,20.50,19.72
103.00,1.00,0.78,3.00,0.42,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.42,4.88,20.50,19.69
104.00,1.00,0.78,3.00,0.34,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.34,4.65,20.50,19.67
105.00,1.00,0.78,3.00,0.34,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.34,4.63,20.50,19.65
106.00,1.00,0.80,3.00,0.58,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.58,5.20,20.50,19.64
107.00,1.00,0.83,3.00,1.02,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.02,6.33,20.50,19.63
108.00,1.00,0.86,3.00,1.31,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.31,7.58,20.50,19.64
109.00,1.00,0.89,3.00,1.75,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.75,8.72,20.50,19.67
110.00,1.00,0.92,3.00,2.11,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.11,9.62,20.50,19.70
111.00,1.00,0.89,3.00,1.71,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.71,9.77,20.50,19.74
112.00,1.00,0.88,3.00,1.63,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.63,9.77,20.50,19.77
113.00,1.00,0.89,3.00,1.76,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.76,9.80,20.50,19.80
114.00,1.00,0.88,3.00,1.64,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.64,9.62,20.50,19.82
115.00,1.00,0.88,3.00,1.61,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.61,9.38,20.50,19.83
116.00,1.00,0.87,3.00,1.49,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.49,9.06,20.50,19.84
117.00,1.00,0.86,3.00,1.42,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.42,8.94,20.50,19.84
118.00,1.00,0.86,3.00,1.35,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.35,8.88,20.50,19.84
119.00,1.00,0.85,3.00,1.22,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.22,8.77,20.50,19.83
120.00,1.00,0.84,3.00,1.13,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.13,8.67,20.50,19.83
121.00,1.00,0.83,3.00,0.98,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.98,8.49,20.50,19.83
122.00,1.00,0.82,3.00,0.93,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.93,8.33,20.50,19.82
123.00,1.00,0.82,3.00,0.91,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.91,8.09,20.50,19.82
124.00,1.00,0.82,3.00,0.87,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.87,7.80,20.50,19.81
125.00,1.00,0.82,3.00,0.83,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.83,7.50,20.50,19.80
126.00,1.00,0.81,3.00,0.79,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.79,7.19,20.50,19.79
127.00,1.00,0.81,3.00,0.74,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.74,6.89,20.50,19.78
128.00,1.00,0.80,3.00,0.68,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.68,6.58,20.50,19.76
129.00,1.00,0.80,3.00,0.67,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.67,6.41,20.50,19.75
130.00,1.00,0.82,3.00,0.82,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.82,6.59,20.50,19.73
131.00,1.00,0.83,3.00,1.01,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.01,7.01,20.50,19.73
132.00,1.00,0.85,3.00,1.23,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.23,7.53,20.50,19.72
133.00,1.00,0.86,3.00,1.42,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.42,7.98,20.50,19.73
134.00,1.00,0.88,3.00,1.60,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.60,8.36,20.50,19.74
135.00,1.00,0.90,3.00,1.87,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.87,8.89,20.50,19.75
136.00,1.00,0.92,3.00,2.15,0.00,0.00,0.00,0.00,0.75,3.00,0.17,0.00,2.15,9.43,20.50,19.77
137.00,1.00,0.94,3.00,2.41,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.41,9.74,20.50,19.79
138.00,0.98,0.94,2.95,2.50,0.00,0.00,0.00,0.00,0.74,2.95,0.20,0.00,2.50,9.77,20.50,19.81
139.00,1.00,0.94,3.00,2.44,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.44,9.56,20.50,19.83
140.00,1.00,0.94,3.00,2.40,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.40,9.37,20.50,19.84
141.00,1.00,0.93,3.00,2.28,0.00,0.00,0.00,0.00,0.75,3.00,0.18,0.00,2.28,9.28,20.50,19.84
142.00,1.00,0.91,3.00,1.98,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,1.98,9.10,20.50,19.84
143.00,1.00,0.88,3.00,1.59,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.59,8.70,20.50,19.84
144.00,1.00,0.85,3.00,1.25,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.25,8.14,20.50,19.84
145.00,1.00,0.83,3.00,0.95,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.95,7.12,20.50,19.83
146.00,1.00,0.81,3.00,0.80,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.80,6.28,20.50,19.80
147.00,1.00,0.81,3.00,0.70,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.70,5.82,20.50,19.78
148.00,1.00,0.80,3.00,0.60,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.60,5.37,20.50,19.75
149.00,1.00,0.79,3.00,0.50,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.50,4.98,20.50,19.72
150.00,1.00,0.78,3.00,0.41,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.41,4.75,20.50,19.69
151.00,1.00,0.78,3.00,0.34,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.34,4.60,20.50,19.67
152.00,1.00,0.77,3.00,0.27,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.27,4.44,20.50,19.65
153.00,1.00,0.77,3.00,0.25,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.25,4.43,20.50,19.63
154.00,1.00,0.78,3.00,0.43,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.43,5.21,20.50,19.62
155.00,1.00,0.81,3.00,0.75,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.75,5.85,20.50,19.62
156.00,1.00,0.84,3.00,1.13,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.13,6.44,20.50,19.63
157.00,1.00,0.87,3.00,1.49,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.49,7.03,20.50,19.64
158.00,1.00,0.90,3.00,1.93,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.93,7.76,20.50,19.66
159.00,1.00,0.94,3.00,2.36,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.36,8.55,20.50,19.68
160.00,1.00,0.95,3.00,2.47,0.00,0.00,0.00,0.00,0.75,3.00,0.20,0.00,2.47,9.05,20.50,19.71
161.00,1.00,0.94,3.00,2.37,0.00,0.00,0.00,0.00,0.75,3.00,0.19,0.00,2.37,9.18,20.50,19.74
162.00,1.00,0.91,3.00,1.98,0.00,0.00,0.00,0.00,0.75,3.00,0.16,0.00,1.98,8.90,20.50,19.77
163.00,1.00,0.88,3.00,1.67,0.00,0.00,0.00,0.00,0.75,3.00,0.13,0.00,1.67,8.59,20.50,19.78
164.00,1.00,0.87,3.00,1.46,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.46,8.40,20.50,19.79
165.00,1.00,0.86,3.00,1.38,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.38,8.45,20.50,19.79
166.00,1.00,0.85,3.00,1.28,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.28,8.49,20.50,19.79
167.00,1.00,0.84,3.00,1.12,0.00,0.00,0.00,0.00,0.75,3.00,0.09,0.00,1.12,8.40,20.50,19.80
168.00,1.00,0.83,3.00,0.97,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,0.97,8.11,20.50,19.80
169.00,1.00,0.82,3.00,0.84,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.84,7.59,20.50,19.80
170.00,1.00,0.81,3.00,0.78,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.78,7.21,20.50,19.79
171.00,1.00,0.81,3.00,0.73,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.73,7.02,20.50,19.77
172.00,1.00,0.81,3.00,0.70,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.70,6.96,20.50,19.76
173.00,1.00,0.80,3.00,0.66,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.66,6.85,20.50,19.75
174.00,1.00,0.80,3.00,0.63,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.63,6.77,20.50,19.74
175.00,1.00,0.80,3.00,0.61,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.61,6.74,20.50,19.74
176.00,1.00,0.80,3.00,0.59,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.59,6.71,20.50,19.73
177.00,1.00,0.80,3.00,0.59,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.59,6.74,20.50,19.72
178.00,1.00,0.81,3.00,0.69,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.69,6.83,20.50,19.72
179.00,1.00,0.82,3.00,0.82,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.82,6.84,20.50,19.72
180.00,1.00,0.82,3.00,0.91,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.91,6.95,20.50,19.72
181.00,1.00,0.83,3.00,1.00,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.00,7.16,20.50,19.72
182.00,1.00,0.85,3.00,1.23,0.00,0.00,0.00,0.00,0.75,3.00,0.10,0.00,1.23,7.54,20.50,19.72
183.00,1.00,0.87,3.00,1.50,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.50,8.20,20.50,19.73
184.00,1.00,0.89,3.00,1.72,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.72,8.94,20.50,19.74
185.00,1.00,0.89,3.00,1.80,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.80,9.33,20.50,19.76
186.00,1.00,0.89,3.00,1.78,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.78,9.38,20.50,19.78
187.00,1.00,0.90,3.00,1.82,0.00,0.00,0.00,0.00,0.75,3.00,0.15,0.00,1.82,9.49,20.50,19.80
188.00,1.00,0.89,3.00,1.80,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.80,9.66,20.50,19.81
189.00,1.00,0.89,3.00,1.78,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.78,9.83,20.50,19.83
190.00,1.00,0.89,3.00,1.73,0.00,0.00,0.00,0.00,0.75,3.00,0.14,0.00,1.73,9.85,20.50,19.84
191.00,1.00,0.87,3.00,1.56,0.00,0.00,0.00,0.00,0.75,3.00,0.12,0.00,1.56,9.61,20.50,19.85
192.00,1.00,0.86,3.00,1.32,0.00,0.00,0.00,0.00,0.75,3.00,0.11,0.00,1.32,9.03,20.50,19.86
193.00,1.00,0.83,3.00,1.05,0.00,0.00,0.00,0.00,0.75,3.00,0.08,0.00,1.05,7.79,20.50,19.85
194.00,1.00,0.82,3.00,0.89,0.00,0.00,0.00,0.00,0.75,3.00,0.07,0.00,0.89,6.38,20.50,19.83
195.00,1.00,0.81,3.00,0.76,0.00,0.00,0.00,0.00,0.75,3.00,0.06,0.00,0.76,5.53,20.50,19.80
196.00,1.00,0.80,3.00,0.63,0.00,0.00,0.00,0.00,0.75,3.00,0.05,0.00,0.63,4.99,20.50,19.76
197.00,1.00,0.79,3.00,0.50,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.50,4.58,20.50,19.73
198.00,1.00,0.78,3.00,0.40,0.00,0.00,0.00,0.00,0.75,3.00,0.03,0.00,0.40,4.37,20.50,19.69
199.00,1.00,0.77,3.00,0.31,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.31,4.25,20.50,19.67
200.00,1.00,0.77,3.00,0.24,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.24,4.29,20.50,19.64
201.00,1.00,0.77,3.00,0.24,0.00,0.00,0.00,0.00,0.75,3.00,0.02,0.00,0.24,4.38,20.50,19.62
202.00,1.00,0.79,3.00,0.56,0.00,0.00,0.00,0.00,0.75,3.00,0.04,0.00,0.56,5.73,20.50,19.61
