1,13.916
2,14.077
3,14.125
4,14.011
5,13.964
6,13.917
7,13.864
8,13.719
9,13.551
10,13.471
11,13.465
12,13.408
13,13.283
14,13.204
15,13.185
16,13.112
17,12.948
18,12.786
19,12.948
20,13.442
21,14.063
22,14.721
23,15.281
24,15.79
25,16.042
26,16.071
27,15.723
28,14.526
29,13.754
30,13.548
31,13.358
32,13.184
33,13.047
34,12.896
35,12.829
36,12.773
37,12.712
38,12.679
39,12.731
40,12.76
41,12.758
42,12.888
43,13.367
44,13.865
45,14.347
46,15.008
47,15.41
48,15.74
49,15.992
50,15.813
51,15.34
52,14.863
53,14.556
54,14.34
55,14.191
56,14.019
57,13.931
58,13.786
59,13.383
60,12.727
61,11.984
62,11.353
63,10.827
64,10.399
65,10.064
66,9.895
67,10.733
68,12.34
69,13.244
70,13.999
71,14.639
72,15.145
73,15.409
74,15.428
75,15.094
76,13.673
77,12.871
78,12.562
79,12.245
80,11.881
81,11.577
82,11.427
83,11.482
84,11.527
85,11.681
86,11.931
87,12.096
88,12.239
89,12.498
90,12.68
91,12.895
92,13.257
93,13.707
94,14.119
95,14.253
96,14.387
97,14.417
98,14.421
99,14.421
100,14.411
101,14.609
102,14.894
103,15.149
104,15.288
105,15.352
106,15.268
107,15.097
108,14.558
109,14.268
110,13.689
111,13.536
112,13.61
113,13.822
114,13.868
115,14.16
116,14.911
117,15.29
118,15.551
119,15.761
120,15.77
121,15.778
122,15.741
123,15.482
124,14.292
125,13.647
126,13.354
127,13.548
128,13.312
129,13.321
130,13.3
131,13.309
132,13.348
133,13.554
134,13.829
135,13.998
136,14.062
137,14.071
138,14.047
139,14.149
140,14.483
141,14.967
142,15.478
143,15.742
144,15.858
145,15.943
146,15.875
147,15.626
148,15.032
149,14.614
150,14.478
151,14.298
152,14.055
153,13.918
154,13.694
155,13.439
156,13.263
157,13.116
158,13.029
159,12.934
160,12.781
161,12.617
162,12.418
163,12.906
164,13.791
165,14.648
166,15.609
167,16.389
168,16.933
169,17.287
170,17.382
171,17.042
172,15.847
173,15.238
174,15.149
175,14.932
176,14.617
177,14.421
178,14.283
179,14.119
180,13.794
181,13.424
182,13.085
183,12.863
184,12.758
185,12.552
186,12.56
187,12.968
188,14.436
189,15.482
190,16.411
191,17.077
192,17.504
193,17.662
194,17.555
195,17.083
196,15.892
197,14.844
198,14.178
199,13.824
200,13.628
201,13.556
202,13.692
203,14.014
204,14.229
205,13.796
206,13.507
207,13.379
208,13.083
209,12.635
210,12.259
211,12.888
212,14.634
213,15.608
214,16.139
215,16.397
216,16.496
217,16.409
218,16.131
219,15.619
220,14.675
221,14.299
222,14.274
223,14.256
224,14.244
225,14.175
226,14.043
227,13.89
228,13.622
229,13.368
230,13.081
231,12.755
232,12.466
233,12.076
234,11.772
235,12.508
236,13.532
237,14.254
238,15.024
239,15.68
240,16.164
241,16.451
242,16.463
243,15.963
244,14.485
245,13.633
246,13.301
247,12.984
248,12.692
249,12.413
250,12.182
251,11.984
252,11.865
253,11.753
254,11.66
255,11.666
256,11.497
257,11.288
258,11.312
259,11.896
260,13.388
261,14.565
262,15.656
263,16.355
264,16.832
265,17.14
266,17.101
267,16.654
268,15.256
269,14.534
270,14.1
271,13.716
272,13.553
273,13.442
274,13.049
275,12.586
276,11.949
277,11.626
278,11.361
279,11.092
280,10.872
281,10.981
282,11.345
283,12.141
284,13.163
285,13.806
286,14.42
287,14.776
288,14.983
289,15.07
290,14.979
291,14.618
292,13.19
293,12.494
294,12.354
295,12.048
296,11.607
297,11.242
298,11.031
299,10.902
300,10.863
301,10.883
302,10.844
303,10.876
304,10.928
305,10.919
306,10.808
307,11.432
308,12.438
309,13.5
310,14.714
311,15.952
312,16.48
313,16.724
314,16.708
315,16.233
316,14.562
317,13.522
318,13.059
319,12.676
320,12.387
321,12.128
322,11.897
323,11.677
324,11.394
325,11.16
326,11.09
327,11.22
328,11.217
329,11.178
330,11.058
331,11.704
332,13.299
333,14.133
334,14.69
335,15.254
336,15.888
337,16.325
338,16.266
339,15.768
340,14.241
341,13.361
342,13.071
343,12.895
344,12.806
345,12.888
346,13.01
347,13.083
348,13.11
349,13.057
350,12.982
351,12.844
352,12.834
353,12.831
354,12.761
355,12.796
356,13.02
357,13.459
358,13.771
359,14.086
360,14.563
361,14.845
362,14.853
363,14.607
364,14.164
365,13.829
366,13.677
367,13.592
368,13.58
369,13.624
370,13.75
371,13.785
372,13.783
373,13.784
374,13.792
375,13.834
376,13.913
377,13.964
378,13.936
379,14.002
380,14.362
381,14.796
382,15.164
383,15.449
384,15.748
385,16.019
386,16.1
387,15.924
388,15.708
389,15.593
390,15.465
391,15.318
392,15.211
393,15.109
394,15.008
395,14.876
396,14.697
397,14.345
398,13.909
399,13.529
400,13.151
401,12.838
402,12.529
403,12.577
404,12.779
405,13.017
406,13.224
407,13.376
408,13.388
409,13.341
410,13.137
411,12.694
412,11.707
413,10.929
414,10.601
415,10.33
416,10.024
417,9.831
418,9.667
419,9.542
420,9.4
421,9.368
422,9.269
423,9.17
424,9.025
425,8.876
426,8.613
427,9.445
428,10.726
429,11.485
430,12.054
431,12.495
432,12.799
433,12.948
434,12.907
435,12.549
436,11.276
437,10.482
438,10.314
439,10.043
440,9.727
441,9.427
442,9.14
443,8.845
444,8.572
445,8.357
446,8.161
447,7.961
448,7.793
449,7.697
450,7.654
451,8.82
452,10.647
453,12.113
454,13.95
455,15.585
456,16.668
457,17.269
458,17.363
459,16.794
460,15.188
461,14.532
462,14.455
463,14.231
464,13.73
465,12.958
466,12.219
467,11.729
468,11.309
469,11.059
470,11.029
471,11.05
472,11.256
473,11.463
474,11.631
475,12.145
476,12.851
477,13.517
478,14.05
479,14.473
480,14.804
481,14.966
482,14.913
483,14.621
484,14.167
485,13.872
486,13.715
487,13.634
488,13.608
489,13.567
490,13.512
491,13.452
492,13.399
493,13.378
494,13.393
495,13.456
496,13.626
497,13.871
498,14.04
499,14.149
500,14.112
501,13.926
502,13.751
503,13.717
504,13.776
505,13.579
506,13.073
507,12.873
508,12.916
509,12.785
510,12.434
511,12.382
512,12.392
513,12.524
514,12.8
515,12.828
516,12.675
517,12.46
518,12.32
519,12.336
520,12.485
521,12.626
522,12.613
523,12.979
524,13.558
525,14.034
526,14.479
527,14.588
528,14.572
529,14.521
530,14.301
531,14.073
532,13.613
533,13.231
534,12.94
535,12.653
536,12.395
537,12.216
538,12.106
539,11.998
540,11.883
541,11.749
542,11.611
543,11.483
544,11.42
545,11.529
546,11.681
547,12.072
548,12.472
549,13.096
550,13.97
551,14.392
552,14.585
553,14.719
554,14.906
555,14.881
556,14.041
557,13.244
558,13.028
559,12.863
560,12.79
561,12.733
562,12.673
563,12.79
564,12.845
565,12.597
566,12.317
567,12.059
568,11.707
569,11.255
570,11.046
571,11.937
572,12.99
573,14.069
574,15.483
575,16.427
576,17.053
577,17.285
578,17.303
579,17.074
580,16.132
581,14.767
582,13.844
583,13.241
584,12.873
585,12.671
586,12.669
587,12.801
588,12.797
589,12.772
590,12.659
591,12.49
592,12.549
593,12.984
594,13.224
595,13.792
596,15.171
597,16.328
598,17.253
599,17.808
600,18.246
601,18.339
602,17.874
603,16.821
604,15.29
605,14.633
606,14.213
607,13.78
608,13.684
609,13.563
610,13.309
611,13.072
612,12.608
613,11.989
614,11.459
615,11.196
616,11.123
617,11.249
618,11.344
619,11.899
620,13.057
621,14.035
622,14.906
623,15.524
624,15.734
625,15.688
626,15.448
627,14.994
628,13.948
629,12.919
630,12.601
631,12.387
632,12.218
633,12.083
634,11.946
635,11.854
636,11.723
637,11.586
638,11.482
639,11.392
640,11.408
641,11.504
642,11.548
643,12.194
644,12.881
645,13.309
646,13.733
647,14.212
648,14.637
649,14.886
650,14.858
651,14.639
652,14.325
653,14.074
654,13.935
655,13.878
656,13.891
657,13.978
658,14.194
659,14.441
660,14.648
661,14.778
662,14.819
663,14.723
664,14.549
665,14.384
666,14.294
667,14.376
668,14.596
669,14.817
670,14.965
671,15.051
672,15.192
673,15.081
674,14.917
675,14.675
676,14.14
677,13.572
678,13.368
679,13.26
680,13.203
681,13.013
682,13.052
683,13.163
684,13.23
685,13.199
686,13.219
687,13.153
688,12.929
689,12.598
690,12.316
691,12.998
692,13.672
693,14.045
694,14.425
695,14.753
696,14.897
697,14.961
698,14.969
699,14.797
700,14.151
701,13.35
702,12.92
703,12.51
704,12.093
705,11.729
706,11.423
707,11.18
708,10.961
709,10.742
710,10.567
711,10.4
712,10.313
713,10.287
714,10.316
715,11.769
716,13.142
717,14.356
718,15.446
719,16.304
720,16.862
721,17.25
722,17.311
723,16.98
724,15.436
725,14.0
726,13.392
727,12.874
728,12.391
729,11.925
730,11.565
731,11.338
732,11.256
733,11.317
734,11.45
735,11.678
736,11.845
737,11.784
738,11.747
739,12.41
740,13.681
741,14.616
742,15.531
743,16.056
744,16.258
745,16.231
746,16.066
747,15.67
748,14.714
749,13.733
750,13.538
751,13.384
752,13.342
753,13.342
754,13.262
755,13.208
756,13.16
757,13.016
758,12.934
759,12.868
760,12.704
761,12.438
762,12.145
763,12.739
764,13.698
765,14.717
766,15.532
767,16.237
768,16.687
769,16.914
770,16.807
771,16.301
772,14.962
773,13.754
774,13.419
775,13.181
776,12.914
777,12.669
778,12.494
779,12.447
780,12.204
781,11.897
782,11.282
783,10.853
784,10.597
785,10.419
786,10.42
787,11.667
788,12.498
789,13.207
790,13.983
791,14.685
792,15.107
793,15.294
794,15.214
795,14.865
796,14.116
797,13.504
798,13.374
799,13.284
800,13.182
801,13.14
802,13.101
803,13.07
804,13.066
805,12.999
806,13.095
807,13.216
808,13.282
809,13.341
810,13.482
811,13.707
812,14.044
813,14.381
814,14.776
815,15.136
816,15.303
817,15.356
818,15.259
819,15.074
820,14.628
821,14.217
822,14.143
823,14.131
824,14.116
825,14.113
826,14.137
827,14.174
828,14.19
829,14.111
830,14.032
831,13.95
832,13.91
833,13.889
834,13.804
835,13.795
836,14.009
837,14.393
838,14.873
839,15.339
840,15.676
841,15.826
842,15.799
843,15.506
844,14.673
845,13.435
846,12.967
847,12.634
848,12.355
849,12.101
850,11.892
851,11.709
852,11.527
853,11.364
854,11.293
855,11.336
856,11.426
857,11.806
858,12.17
859,12.81
860,13.235
861,13.562
