"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
1.00,2.00,1.56,6.71,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.06,0.71,0.00,-24.22,19.50,17.61
2.00,2.00,1.58,7.01,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.01,0.00,-23.31,19.50,17.46
3.00,2.00,1.60,7.29,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.29,0.00,-22.68,19.50,17.37
4.00,2.00,1.63,7.59,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.59,0.00,-22.62,19.50,17.30
5.00,2.00,1.65,7.88,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.88,0.00,-23.09,19.50,17.25
6.00,2.00,1.67,8.09,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.09,0.00,-23.71,19.50,17.20
7.00,2.00,1.68,8.23,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.23,0.00,-23.95,19.50,17.16
8.00,2.00,1.69,8.34,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.34,0.00,-23.96,19.50,17.12
9.00,2.00,1.69,8.42,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.42,0.00,-23.75,19.50,17.09
10.00,2.00,1.70,8.46,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.46,0.00,-23.14,19.50,17.07
11.00,2.00,1.70,8.45,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.45,0.00,-22.25,19.50,17.06
12.00,2.00,1.69,8.39,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.39,0.00,-21.29,19.50,17.07
13.00,2.00,1.68,8.31,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.31,0.00,-20.38,19.50,17.09
14.00,2.00,1.68,8.20,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.20,0.00,-19.55,19.50,17.11
15.00,2.00,1.67,8.09,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.09,0.00,-18.85,19.50,17.14
16.00,2.00,1.66,7.98,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,1.98,0.00,-18.53,19.50,17.18
17.00,2.00,1.65,7.89,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.89,0.00,-18.51,19.50,17.21
18.00,2.00,1.65,7.82,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.82,0.00,-18.63,19.50,17.23
19.00,2.00,1.64,7.78,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.78,0.00,-18.88,19.50,17.24
20.00,2.00,1.64,7.76,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.76,0.00,-19.20,19.50,17.25
21.00,2.00,1.64,7.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.77,0.00,-19.64,19.50,17.26
22.00,2.00,1.64,7.80,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.80,0.00,-20.08,19.50,17.25
23.00,2.00,1.65,7.83,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.83,0.00,-20.28,19.50,17.25
24.00,2.00,1.64,7.81,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.81,0.00,-20.25,19.50,17.24
25.00,2.00,1.64,7.70,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.70,0.00,-19.89,19.50,17.23
26.00,2.00,1.63,7.61,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.61,0.00,-19.47,19.50,17.23
27.00,2.00,1.63,7.60,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.60,0.00,-19.25,19.50,17.23
28.00,2.00,1.63,7.67,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.67,0.00,-19.30,19.50,17.24
29.00,2.00,1.64,7.76,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.76,0.00,-19.37,19.50,17.25
30.00,2.00,1.64,7.78,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.78,0.00,-19.32,19.50,17.25
31.00,2.00,1.64,7.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.77,0.00,-19.17,19.50,17.25
32.00,2.00,1.64,7.76,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.76,0.00,-19.09,19.50,17.26
33.00,2.00,1.64,7.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.74,0.00,-19.01,19.50,17.26
34.00,2.00,1.64,7.72,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.72,0.00,-18.70,19.50,17.26
35.00,2.00,1.63,7.68,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.68,0.00,-18.23,19.50,17.27
36.00,2.00,1.63,7.63,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.63,0.00,-17.90,19.50,17.28
37.00,2.00,1.63,7.58,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.58,0.00,-17.72,19.50,17.30
38.00,2.00,1.62,7.54,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.12,1.54,0.00,-17.75,19.50,17.31
39.00,2.00,1.62,7.53,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.12,1.53,0.00,-18.02,19.50,17.32
40.00,2.00,1.62,7.54,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.12,1.54,0.00,-18.82,19.50,17.32
41.00,2.00,1.63,7.61,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.61,0.00,-20.01,19.50,17.31
42.00,2.00,1.64,7.71,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.71,0.00,-21.22,19.50,17.29
43.00,2.00,1.65,7.85,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.85,0.00,-22.18,19.50,17.26
44.00,2.00,1.66,7.98,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,1.98,0.00,-22.80,19.50,17.22
45.00,2.00,1.67,8.11,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.11,0.00,-23.28,19.50,17.19
46.00,2.00,1.68,8.24,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.24,0.00,-23.78,19.50,17.15
47.00,2.00,1.69,8.35,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.35,0.00,-24.22,19.50,17.12
48.00,2.00,1.69,8.40,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.40,0.00,-24.43,19.50,17.09
49.00,2.00,1.69,8.32,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.32,0.00,-24.00,19.50,17.06
50.00,2.00,1.68,8.24,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.24,0.00,-23.15,19.50,17.04
51.00,2.00,1.68,8.23,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.23,0.00,-22.45,19.50,17.04
52.00,2.00,1.68,8.30,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.30,0.00,-22.50,19.50,17.05
53.00,2.00,1.70,8.46,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.46,0.00,-23.31,19.50,17.06
54.00,2.00,1.70,8.56,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.56,0.00,-24.35,19.50,17.05
55.00,2.00,1.71,8.64,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.21,2.64,0.00,-25.11,19.50,17.03
56.00,2.00,1.72,8.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.74,0.00,-25.67,19.50,17.01
57.00,2.00,1.73,8.83,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.83,0.00,-26.16,19.50,16.98
58.00,2.00,1.73,8.92,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.92,0.00,-26.42,19.50,16.96
59.00,2.00,1.74,9.00,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,3.00,0.00,-26.50,19.50,16.93
60.00,2.00,1.74,9.05,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,3.05,0.00,-26.47,19.50,16.91
61.00,2.00,1.75,9.09,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.09,0.00,-26.27,19.50,16.90
62.00,2.00,1.75,9.11,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.11,0.00,-25.94,19.50,16.89
63.00,2.00,1.75,9.10,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.10,0.00,-25.58,19.50,16.89
64.00,2.00,1.75,9.09,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.09,0.00,-25.39,19.50,16.89
65.00,2.00,1.75,9.07,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.07,0.00,-25.40,19.50,16.89
66.00,2.00,1.75,9.07,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.07,0.00,-25.53,19.50,16.90
67.00,2.00,1.75,9.07,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.07,0.00,-25.74,19.50,16.90
68.00,2.00,1.75,9.08,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.08,0.00,-25.95,19.50,16.90
69.00,2.00,1.75,9.10,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.10,0.00,-26.14,19.50,16.89
70.00,2.00,1.75,9.12,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.12,0.00,-26.24,19.50,16.89
71.00,2.00,1.75,9.15,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.15,0.00,-26.33,19.50,16.88
72.00,2.00,1.75,9.09,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.09,0.00,-26.28,19.50,16.88
73.00,2.00,1.73,8.93,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.93,0.00,-25.70,19.50,16.87
74.00,2.00,1.72,8.80,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.80,0.00,-24.87,19.50,16.88
75.00,2.00,1.72,8.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.74,0.00,-24.27,19.50,16.89
76.00,2.00,1.72,8.78,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.78,0.00,-24.30,19.50,16.91
77.00,2.00,1.73,8.91,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.91,0.00,-24.94,19.50,16.92
78.00,2.00,1.74,8.99,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,2.99,0.00,-25.84,19.50,16.93
79.00,2.00,1.74,9.04,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,3.04,0.00,-26.53,19.50,16.92
80.00,2.00,1.75,9.11,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.11,0.00,-27.09,19.50,16.90
81.00,2.00,1.76,9.19,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.26,3.19,0.00,-27.54,19.50,16.88
82.00,2.00,1.76,9.26,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.26,3.26,0.00,-27.71,19.50,16.86
83.00,2.00,1.77,9.32,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.32,0.00,-27.67,19.50,16.84
84.00,2.00,1.77,9.35,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.35,0.00,-27.59,19.50,16.83
85.00,2.00,1.77,9.38,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.38,0.00,-27.53,19.50,16.82
86.00,2.00,1.77,9.40,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.40,0.00,-27.54,19.50,16.81
87.00,2.00,1.77,9.42,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.42,0.00,-27.54,19.50,16.80
88.00,2.00,1.78,9.44,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.44,0.00,-27.70,19.50,16.80
89.00,2.00,1.78,9.46,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.46,0.00,-28.00,19.50,16.80
90.00,2.00,1.78,9.50,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.50,0.00,-28.22,19.50,16.79
91.00,2.00,1.78,9.53,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.53,0.00,-28.35,19.50,16.78
92.00,2.00,1.78,9.56,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.56,0.00,-28.46,19.50,16.77
93.00,2.00,1.79,9.59,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.59,0.00,-28.59,19.50,16.76
94.00,2.00,1.79,9.61,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.61,0.00,-28.58,19.50,16.75
95.00,2.00,1.79,9.63,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.63,0.00,-28.50,19.50,16.75
96.00,2.00,1.79,9.56,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.56,0.00,-28.37,19.50,16.74
97.00,2.00,1.77,9.39,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.39,0.00,-27.76,19.50,16.74
98.00,2.00,1.76,9.25,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.26,3.25,0.00,-26.89,19.50,16.75
99.00,2.00,1.75,9.18,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.18,0.00,-26.24,19.50,16.77
100.00,2.00,1.76,9.21,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.26,3.21,0.00,-26.19,19.50,16.79
101.00,2.00,1.77,9.34,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.34,0.00,-26.80,19.50,16.80
102.00,2.00,1.77,9.41,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.41,0.00,-27.63,19.50,16.81
103.00,2.00,1.78,9.44,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.44,0.00,-28.17,19.50,16.80
104.00,2.00,1.78,9.49,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.49,0.00,-28.47,19.50,16.79
105.00,2.00,1.78,9.54,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.54,0.00,-28.65,19.50,16.78
106.00,2.00,1.79,9.58,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.58,0.00,-28.60,19.50,16.77
107.00,2.00,1.79,9.59,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.59,0.00,-28.32,19.50,16.76
108.00,2.00,1.79,9.59,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.59,0.00,-27.96,19.50,16.75
109.00,2.00,1.79,9.57,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.29,3.57,0.00,-27.48,19.50,16.75
110.00,2.00,1.78,9.52,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.52,0.00,-26.76,19.50,16.76
111.00,2.00,1.78,9.44,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.28,3.44,0.00,-25.91,19.50,16.78
112.00,2.00,1.77,9.35,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.27,3.35,0.00,-25.23,19.50,16.80
113.00,2.00,1.76,9.25,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.26,3.25,0.00,-24.87,19.50,16.83
114.00,2.00,1.75,9.17,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.17,0.00,-24.72,19.50,16.85
115.00,2.00,1.75,9.10,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.25,3.10,0.00,-24.66,19.50,16.88
116.00,2.00,1.74,9.05,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,3.05,0.00,-24.58,19.50,16.89
117.00,2.00,1.74,9.00,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,3.00,0.00,-24.60,19.50,16.91
118.00,2.00,1.74,8.97,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,2.97,0.00,-24.69,19.50,16.92
119.00,2.00,1.74,8.97,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.24,2.97,0.00,-25.14,19.50,16.93
120.00,2.00,1.73,8.91,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.91,0.00,-25.53,19.50,16.93
121.00,2.00,1.72,8.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.77,0.00,-25.41,19.50,16.92
122.00,2.00,1.72,8.70,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.70,0.00,-24.87,19.50,16.92
123.00,2.00,1.72,8.69,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.69,0.00,-24.17,19.50,16.92
124.00,2.00,1.72,8.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.74,0.00,-23.58,19.50,16.94
125.00,2.00,1.72,8.78,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.78,0.00,-23.20,19.50,16.95
126.00,2.00,1.72,8.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.74,0.00,-22.82,19.50,16.97
127.00,2.00,1.71,8.67,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.21,2.67,0.00,-22.52,19.50,16.99
128.00,2.00,1.71,8.61,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.21,2.61,0.00,-22.38,19.50,17.01
129.00,2.00,1.70,8.56,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.56,0.00,-22.28,19.50,17.03
130.00,2.00,1.70,8.51,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.51,0.00,-22.13,19.50,17.04
131.00,2.00,1.70,8.46,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.46,0.00,-21.81,19.50,17.05
132.00,2.00,1.69,8.41,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.41,0.00,-21.71,19.50,17.07
133.00,2.00,1.69,8.38,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.38,0.00,-21.82,19.50,17.08
134.00,2.00,1.69,8.39,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.39,0.00,-22.72,19.50,17.09
135.00,2.00,1.70,8.44,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.44,0.00,-23.81,19.50,17.08
136.00,2.00,1.70,8.53,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.53,0.00,-24.57,19.50,17.06
137.00,2.00,1.71,8.61,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.21,2.61,0.00,-24.91,19.50,17.04
138.00,2.00,1.72,8.70,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.70,0.00,-25.30,19.50,17.02
139.00,2.00,1.72,8.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.77,0.00,-25.47,19.50,16.99
140.00,2.00,1.73,8.82,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.82,0.00,-25.24,19.50,16.97
141.00,2.00,1.73,8.83,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.23,2.83,0.00,-24.45,19.50,16.96
142.00,2.00,1.72,8.81,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.81,0.00,-23.72,19.50,16.96
143.00,2.00,1.72,8.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.22,2.77,0.00,-23.41,19.50,16.97
144.00,2.00,1.71,8.67,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.21,2.67,0.00,-23.18,19.50,16.98
145.00,2.00,1.70,8.49,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.20,2.49,0.00,-22.46,19.50,17.00
146.00,2.00,1.69,8.36,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.36,0.00,-21.94,19.50,17.01
147.00,2.00,1.69,8.33,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.33,0.00,-21.70,19.50,17.04
148.00,2.00,1.69,8.32,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.32,0.00,-21.50,19.50,17.06
149.00,2.00,1.69,8.36,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.36,0.00,-21.60,19.50,17.07
150.00,2.00,1.69,8.37,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.37,0.00,-21.85,19.50,17.09
151.00,2.00,1.69,8.34,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.19,2.34,0.00,-21.76,19.50,17.09
152.00,2.00,1.68,8.31,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.31,0.00,-21.42,19.50,17.10
153.00,2.00,1.68,8.28,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.28,0.00,-21.31,19.50,17.11
154.00,2.00,1.68,8.24,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.18,2.24,0.00,-20.99,19.50,17.12
155.00,2.00,1.67,8.18,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.18,0.00,-20.21,19.50,17.13
156.00,2.00,1.67,8.11,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.11,0.00,-19.76,19.50,17.15
157.00,2.00,1.66,8.03,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,2.03,0.00,-19.33,19.50,17.17
158.00,2.00,1.66,7.96,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,1.96,0.00,-19.04,19.50,17.19
159.00,2.00,1.65,7.89,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.89,0.00,-18.95,19.50,17.21
160.00,2.00,1.65,7.85,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.85,0.00,-19.20,19.50,17.22
161.00,2.00,1.65,7.85,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.85,0.00,-19.89,19.50,17.23
162.00,2.00,1.65,7.89,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.89,0.00,-20.96,19.50,17.23
163.00,2.00,1.66,7.96,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,1.96,0.00,-21.61,19.50,17.22
164.00,2.00,1.66,8.02,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,2.02,0.00,-21.62,19.50,17.20
165.00,2.00,1.66,8.06,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,2.06,0.00,-21.41,19.50,17.18
166.00,2.00,1.67,8.08,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.08,0.00,-21.15,19.50,17.17
167.00,2.00,1.67,8.08,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.17,2.08,0.00,-20.75,19.50,17.17
168.00,2.00,1.66,8.03,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,2.03,0.00,-20.31,19.50,17.17
169.00,2.00,1.66,7.95,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.16,1.95,0.00,-19.87,19.50,17.18
170.00,2.00,1.65,7.88,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.88,0.00,-19.46,19.50,17.19
171.00,2.00,1.65,7.82,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.15,1.82,0.00,-19.14,19.50,17.20
172.00,2.00,1.64,7.80,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.80,0.00,-18.94,19.50,17.22
173.00,2.00,1.64,7.80,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.80,0.00,-18.84,19.50,17.23
174.00,2.00,1.64,7.77,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.77,0.00,-18.77,19.50,17.25
175.00,2.00,1.64,7.74,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.74,0.00,-18.62,19.50,17.26
176.00,2.00,1.64,7.70,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.14,1.70,0.00,-18.48,19.50,17.27
177.00,2.00,1.63,7.67,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.67,0.00,-18.34,19.50,17.28
178.00,2.00,1.63,7.62,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.13,1.62,0.00,-17.80,19.50,17.29
179.00,2.00,1.62,7.56,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.12,1.56,0.00,-17.31,19.50,17.30
180.00,2.00,1.62,7.50,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.12,1.50,0.00,-17.02,19.50,17.32
181.00,2.00,1.61,7.43,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.43,0.00,-16.77,19.50,17.33
182.00,2.00,1.61,7.37,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.37,0.00,-16.45,19.50,17.35
183.00,2.00,1.60,7.31,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.31,0.00,-16.07,19.50,17.37
184.00,2.00,1.60,7.25,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.25,0.00,-16.05,19.50,17.39
185.00,2.00,1.60,7.22,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.22,0.00,-16.43,19.50,17.40
186.00,2.00,1.60,7.22,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.22,0.00,-16.98,19.50,17.41
187.00,2.00,1.60,7.25,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.25,0.00,-17.55,19.50,17.40
188.00,2.00,1.60,7.29,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.10,1.29,0.00,-17.98,19.50,17.39
189.00,2.00,1.61,7.34,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.34,0.00,-18.32,19.50,17.38
190.00,2.00,1.61,7.39,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.39,0.00,-18.46,19.50,17.37
191.00,2.00,1.61,7.40,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.40,0.00,-17.67,19.50,17.35
192.00,2.00,1.61,7.32,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.11,1.32,0.00,-16.41,19.50,17.35
193.00,2.00,1.59,7.18,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.09,1.18,0.00,-16.00,19.50,17.37
194.00,2.00,1.59,7.08,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.09,1.08,0.00,-15.91,19.50,17.39
195.00,2.00,1.58,7.02,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.02,0.00,-15.40,19.50,17.40
196.00,2.00,1.58,7.00,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.00,0.00,-14.97,19.50,17.42
197.00,2.00,1.58,7.02,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.02,0.00,-15.27,19.50,17.44
198.00,2.00,1.58,7.02,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.02,0.00,-15.40,19.50,17.45
199.00,2.00,1.58,7.01,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.01,0.00,-15.83,19.50,17.46
200.00,2.00,1.58,7.04,0.00,0.00,0.00,0.00,0.00,1.50,6.00,0.08,1.04,0.00,-16.46,19.50,17.46
