"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope","solar_radiation","pv_relative_efficiency","pv_power_produced","pv_power_used","scaled_pv_power_produced","scaled_pv_power_used"
1.00,1.00,1.16,7.90,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.90,0.00,-24.61,19.50,17.27,0.00,0.00,0.00,0.00,0.00,0.00
2.00,1.00,1.16,7.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.89,0.00,-23.43,19.50,17.20,0.06,0.98,0.00,0.00,0.00,0.00
3.00,1.00,1.14,7.66,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.66,0.00,-21.59,19.50,17.16,0.16,1.11,0.00,0.00,0.00,0.00
4.00,1.00,1.11,7.30,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.36,4.30,0.00,-19.70,19.50,17.15,0.27,1.13,0.00,0.00,0.00,0.00
5.00,1.00,1.08,7.01,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,4.01,0.00,-17.70,19.50,17.17,0.33,1.12,0.00,0.00,0.00,0.00
6.00,1.00,1.08,6.91,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,3.91,0.00,-16.71,19.50,17.21,0.31,1.12,0.00,0.00,0.00,0.00
7.00,1.00,1.08,6.99,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.33,3.99,0.00,-16.53,19.50,17.26,0.23,1.11,0.00,0.00,0.00,0.00
8.00,1.00,1.10,7.18,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.35,4.18,0.00,-16.91,19.50,17.30,0.13,1.06,0.00,0.00,0.00,0.00
9.00,1.00,1.12,7.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.37,4.43,0.00,-18.28,19.50,17.32,0.04,0.00,0.00,0.00,0.00,0.00
10.00,1.00,1.13,7.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.38,4.59,0.00,-19.96,19.50,17.32,0.00,0.00,0.00,0.00,0.00,0.00
11.00,1.00,1.14,7.67,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.67,0.00,-20.40,19.50,17.30,0.00,0.00,0.00,0.00,0.00,0.00
12.00,1.00,1.15,7.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.75,0.00,-20.67,19.50,17.27,0.00,0.00,0.00,0.00,0.00,0.00
13.00,1.00,1.15,7.82,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.82,0.00,-20.91,19.50,17.25,0.00,0.00,0.00,0.00,0.00,0.00
14.00,1.00,1.16,7.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.89,0.00,-21.15,19.50,17.23,0.00,0.00,0.00,0.00,0.00,0.00
15.00,1.00,1.16,7.95,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.95,0.00,-21.27,19.50,17.22,0.00,0.00,0.00,0.00,0.00,0.00
16.00,1.00,1.17,8.00,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.42,5.00,0.00,-21.42,19.50,17.20,0.00,0.00,0.00,0.00,0.00,0.00
17.00,1.00,1.17,8.05,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.42,5.05,0.00,-21.64,19.50,17.19,0.00,0.00,0.00,0.00,0.00,0.00
18.00,1.00,1.18,8.10,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.10,0.00,-21.88,19.50,17.17,0.00,0.00,0.00,0.00,0.00,0.00
19.00,1.00,1.18,8.15,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.15,0.00,-22.15,19.50,17.16,0.00,0.00,0.00,0.00,0.00,0.00
20.00,1.00,1.18,8.20,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.20,0.00,-22.36,19.50,17.15,0.00,0.00,0.00,0.00,0.00,0.00
21.00,1.00,1.19,8.25,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.25,0.00,-22.51,19.50,17.13,0.00,0.00,0.00,0.00,0.00,0.00
22.00,1.00,1.19,8.29,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.29,0.00,-22.66,19.50,17.12,0.00,0.00,0.00,0.00,0.00,0.00
23.00,1.00,1.19,8.34,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.34,0.00,-22.88,19.50,17.11,0.00,0.00,0.00,0.00,0.00,0.00
24.00,1.00,1.20,8.38,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.38,0.00,-23.09,19.50,17.10,0.00,0.00,0.00,0.00,0.00,0.00
25.00,1.00,1.20,8.42,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.42,0.00,-23.39,19.50,17.08,0.00,0.00,0.00,0.00,0.00,0.00
26.00,1.00,1.19,8.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.24,0.00,-22.48,19.50,17.07,0.07,0.98,0.00,0.00,0.00,0.00
27.00,1.00,1.16,7.87,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.87,0.00,-20.71,19.50,17.07,0.17,1.11,0.00,0.00,0.00,0.00
28.00,1.00,1.12,7.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.37,4.44,0.00,-18.50,19.50,17.10,0.27,1.12,0.00,0.00,0.00,0.00
29.00,1.00,1.11,7.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.36,4.26,0.00,-17.11,19.50,17.14,0.26,1.12,0.00,0.00,0.00,0.00
30.00,1.00,1.10,7.19,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.35,4.19,0.00,-16.76,19.50,17.20,0.23,1.11,0.00,0.00,0.00,0.00
31.00,1.00,1.10,7.18,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.35,4.18,0.00,-16.79,19.50,17.25,0.18,1.09,0.00,0.00,0.00,0.00
32.00,1.00,1.11,7.27,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.36,4.27,0.00,-17.03,19.50,17.28,0.11,1.04,0.00,0.00,0.00,0.00
33.00,1.00,1.12,7.46,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.37,4.46,0.00,-17.84,19.50,17.31,0.03,0.00,0.00,0.00,0.00,0.00
34.00,1.00,1.13,7.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.38,4.58,0.00,-19.35,19.50,17.32,0.00,0.00,0.00,0.00,0.00,0.00
35.00,1.00,1.14,7.65,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.65,0.00,-20.24,19.50,17.30,0.00,0.00,0.00,0.00,0.00,0.00
36.00,1.00,1.15,7.74,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.74,0.00,-20.96,19.50,17.28,0.00,0.00,0.00,0.00,0.00,0.00
37.00,1.00,1.15,7.84,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.84,0.00,-21.54,19.50,17.26,0.00,0.00,0.00,0.00,0.00,0.00
38.00,1.00,1.16,7.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.94,0.00,-22.04,19.50,17.23,0.00,0.00,0.00,0.00,0.00,0.00
39.00,1.00,1.17,8.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.42,5.04,0.00,-22.39,19.50,17.20,0.00,0.00,0.00,0.00,0.00,0.00
40.00,1.00,1.18,8.13,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.13,0.00,-22.57,19.50,17.17,0.00,0.00,0.00,0.00,0.00,0.00
41.00,1.00,1.18,8.20,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.20,0.00,-22.82,19.50,17.15,0.00,0.00,0.00,0.00,0.00,0.00
42.00,1.00,1.19,8.28,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.28,0.00,-23.12,19.50,17.13,0.00,0.00,0.00,0.00,0.00,0.00
43.00,1.00,1.20,8.35,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.35,0.00,-23.35,19.50,17.11,0.00,0.00,0.00,0.00,0.00,0.00
44.00,1.00,1.20,8.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.41,0.00,-23.63,19.50,17.09,0.00,0.00,0.00,0.00,0.00,0.00
45.00,1.00,1.21,8.48,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.48,0.00,-24.00,19.50,17.07,0.00,0.00,0.00,0.00,0.00,0.00
46.00,1.00,1.21,8.55,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.55,0.00,-24.37,19.50,17.05,0.00,0.00,0.00,0.00,0.00,0.00
47.00,1.00,1.22,8.63,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.63,0.00,-24.94,19.50,17.04,0.00,0.00,0.00,0.00,0.00,0.00
48.00,1.00,1.23,8.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.72,0.00,-25.54,19.50,17.01,0.00,0.00,0.00,0.00,0.00,0.00
49.00,1.00,1.23,8.81,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.81,0.00,-26.05,19.50,16.99,0.00,0.00,0.00,0.00,0.00,0.00
50.00,1.00,1.23,8.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.71,0.00,-26.04,19.50,16.96,0.06,0.99,0.00,0.00,0.00,0.00
51.00,1.00,1.20,8.43,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.43,0.00,-25.14,19.50,16.94,0.17,1.13,0.00,0.00,0.00,0.00
52.00,1.00,1.17,8.07,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.42,5.07,0.00,-23.71,19.50,16.94,0.28,1.15,0.00,0.00,0.00,0.00
53.00,1.00,1.15,7.77,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.77,0.00,-22.34,19.50,16.95,0.35,1.15,0.00,0.00,0.00,0.00
54.00,1.00,1.14,7.67,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.67,0.00,-21.35,19.50,16.98,0.34,1.14,0.00,0.00,0.00,0.00
55.00,1.00,1.14,7.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.72,0.00,-21.15,19.50,17.02,0.29,1.14,0.00,0.00,0.00,0.00
56.00,1.00,1.16,7.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.94,0.00,-21.62,19.50,17.05,0.18,1.12,0.00,0.00,0.00,0.00
57.00,1.00,1.19,8.31,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.31,0.00,-23.20,19.50,17.07,0.06,0.95,0.00,0.00,0.00,0.00
58.00,1.00,1.21,8.57,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.57,0.00,-25.42,19.50,17.06,0.00,0.00,0.00,0.00,0.00,0.00
59.00,1.00,1.23,8.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.71,0.00,-26.37,19.50,17.03,0.00,0.00,0.00,0.00,0.00,0.00
60.00,1.00,1.24,8.85,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.85,0.00,-27.02,19.50,16.99,0.00,0.00,0.00,0.00,0.00,0.00
61.00,1.00,1.25,8.98,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,5.98,0.00,-27.47,19.50,16.95,0.00,0.00,0.00,0.00,0.00,0.00
62.00,1.00,1.26,9.10,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.51,6.10,0.00,-27.71,19.50,16.91,0.00,0.00,0.00,0.00,0.00,0.00
63.00,1.00,1.27,9.19,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.19,0.00,-27.76,19.50,16.88,0.00,0.00,0.00,0.00,0.00,0.00
64.00,1.00,1.27,9.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.26,0.00,-27.67,19.50,16.86,0.00,0.00,0.00,0.00,0.00,0.00
65.00,1.00,1.28,9.32,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.53,6.32,0.00,-27.71,19.50,16.84,0.00,0.00,0.00,0.00,0.00,0.00
66.00,1.00,1.28,9.37,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.53,6.37,0.00,-27.82,19.50,16.83,0.00,0.00,0.00,0.00,0.00,0.00
67.00,1.00,1.28,9.41,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.53,6.41,0.00,-27.89,19.50,16.81,0.00,0.00,0.00,0.00,0.00,0.00
68.00,1.00,1.29,9.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.44,0.00,-28.01,19.50,16.80,0.00,0.00,0.00,0.00,0.00,0.00
69.00,1.00,1.29,9.48,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.48,0.00,-28.09,19.50,16.79,0.00,0.00,0.00,0.00,0.00,0.00
70.00,1.00,1.29,9.50,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.50,0.00,-27.98,19.50,16.78,0.00,0.00,0.00,0.00,0.00,0.00
71.00,1.00,1.29,9.51,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.51,0.00,-27.92,19.50,16.78,0.00,0.00,0.00,0.00,0.00,0.00
72.00,1.00,1.29,9.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.52,0.00,-27.90,19.50,16.78,0.00,0.00,0.00,0.00,0.00,0.00
73.00,1.00,1.29,9.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.54,6.52,0.00,-27.83,19.50,16.77,0.00,0.00,0.00,0.00,0.00,0.00
74.00,1.00,1.27,9.22,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.22,0.00,-26.32,19.50,16.77,0.09,1.06,0.00,0.00,0.00,0.00
75.00,1.00,1.22,8.70,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.70,0.00,-23.56,19.50,16.79,0.22,1.14,0.00,0.00,0.00,0.00
76.00,1.00,1.18,8.20,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.20,0.00,-21.44,19.50,16.84,0.31,1.14,0.00,0.00,0.00,0.00
77.00,1.00,1.15,7.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.79,0.00,-19.39,19.50,16.91,0.36,1.13,0.00,0.00,0.00,0.00
78.00,1.00,1.13,7.54,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.38,4.54,0.00,-18.52,19.50,16.99,0.35,1.13,0.00,0.00,0.00,0.00
79.00,1.00,1.12,7.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.37,4.49,0.00,-18.36,19.50,17.06,0.29,1.13,0.00,0.00,0.00,0.00
80.00,1.00,1.14,7.63,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.39,4.63,0.00,-18.98,19.50,17.12,0.19,1.10,0.00,0.00,0.00,0.00
81.00,1.00,1.16,7.98,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.98,0.00,-21.35,19.50,17.15,0.06,0.95,0.00,0.00,0.00,0.00
82.00,1.00,1.19,8.23,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.23,0.00,-23.58,19.50,17.15,0.00,0.00,0.00,0.00,0.00,0.00
83.00,1.00,1.19,8.34,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.34,0.00,-24.09,19.50,17.12,0.00,0.00,0.00,0.00,0.00,0.00
84.00,1.00,1.20,8.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.44,0.00,-24.29,19.50,17.09,0.00,0.00,0.00,0.00,0.00,0.00
85.00,1.00,1.21,8.52,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.52,0.00,-24.42,19.50,17.06,0.00,0.00,0.00,0.00,0.00,0.00
86.00,1.00,1.22,8.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.59,0.00,-24.42,19.50,17.04,0.00,0.00,0.00,0.00,0.00,0.00
87.00,1.00,1.22,8.64,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.64,0.00,-24.37,19.50,17.02,0.00,0.00,0.00,0.00,0.00,0.00
88.00,1.00,1.22,8.67,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.67,0.00,-24.19,19.50,17.01,0.00,0.00,0.00,0.00,0.00,0.00
89.00,1.00,1.22,8.69,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.69,0.00,-24.08,19.50,17.00,0.00,0.00,0.00,0.00,0.00,0.00
90.00,1.00,1.23,8.70,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.70,0.00,-23.98,19.50,17.00,0.00,0.00,0.00,0.00,0.00,0.00
91.00,1.00,1.23,8.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.71,0.00,-24.05,19.50,17.00,0.00,0.00,0.00,0.00,0.00,0.00
92.00,1.00,1.23,8.72,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.72,0.00,-24.23,19.50,17.00,0.00,0.00,0.00,0.00,0.00,0.00
93.00,1.00,1.23,8.75,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.75,0.00,-24.55,19.50,16.99,0.00,0.00,0.00,0.00,0.00,0.00
94.00,1.00,1.23,8.78,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.78,0.00,-24.97,19.50,16.98,0.00,0.00,0.00,0.00,0.00,0.00
95.00,1.00,1.24,8.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.83,0.00,-25.34,19.50,16.97,0.00,0.00,0.00,0.00,0.00,0.00
96.00,1.00,1.24,8.89,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.89,0.00,-25.80,19.50,16.96,0.00,0.00,0.00,0.00,0.00,0.00
97.00,1.00,1.25,8.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,5.94,0.00,-26.20,19.50,16.94,0.00,0.00,0.00,0.00,0.00,0.00
98.00,1.00,1.23,8.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.71,0.00,-25.29,19.50,16.93,0.09,1.05,0.00,0.00,0.00,0.00
99.00,1.00,1.19,8.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.24,0.00,-22.04,19.50,16.92,0.22,1.13,0.00,0.00,0.00,0.00
100.00,1.00,1.15,7.77,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.77,0.00,-20.00,19.50,16.96,0.31,1.14,0.00,0.00,0.00,0.00
101.00,1.00,1.12,7.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.37,4.40,0.00,-18.05,19.50,17.02,0.36,1.13,0.00,0.00,0.00,0.00
102.00,1.00,1.10,7.16,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.35,4.16,0.00,-16.60,19.50,17.09,0.35,1.12,0.00,0.00,0.00,0.00
103.00,1.00,1.09,7.10,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.34,4.10,0.00,-16.39,19.50,17.17,0.29,1.12,0.00,0.00,0.00,0.00
104.00,1.00,1.10,7.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.35,4.24,0.00,-17.00,19.50,17.23,0.18,1.09,0.00,0.00,0.00,0.00
105.00,1.00,1.13,7.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.38,4.59,0.00,-19.70,19.50,17.26,0.06,0.94,0.00,0.00,0.00,0.00
106.00,1.00,1.15,7.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.83,0.00,-21.45,19.50,17.26,0.00,0.00,0.00,0.00,0.00,0.00
107.00,1.00,1.16,7.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.94,0.00,-22.21,19.50,17.23,0.00,0.00,0.00,0.00,0.00,0.00
108.00,1.00,1.17,8.06,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.42,5.06,0.00,-22.90,19.50,17.20,0.00,0.00,0.00,0.00,0.00,0.00
109.00,1.00,1.18,8.17,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.17,0.00,-23.34,19.50,17.17,0.00,0.00,0.00,0.00,0.00,0.00
110.00,1.00,1.19,8.28,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.44,5.28,0.00,-23.60,19.50,17.14,0.00,0.00,0.00,0.00,0.00,0.00
111.00,1.00,1.20,8.37,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.37,0.00,-23.84,19.50,17.11,0.00,0.00,0.00,0.00,0.00,0.00
112.00,1.00,1.20,8.46,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.46,0.00,-24.25,19.50,17.08,0.00,0.00,0.00,0.00,0.00,0.00
113.00,1.00,1.21,8.54,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.54,0.00,-24.55,19.50,17.06,0.00,0.00,0.00,0.00,0.00,0.00
114.00,1.00,1.22,8.62,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.62,0.00,-24.66,19.50,17.04,0.00,0.00,0.00,0.00,0.00,0.00
115.00,1.00,1.22,8.68,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.68,0.00,-24.71,19.50,17.02,0.00,0.00,0.00,0.00,0.00,0.00
116.00,1.00,1.23,8.73,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.73,0.00,-24.81,19.50,17.00,0.00,0.00,0.00,0.00,0.00,0.00
117.00,1.00,1.23,8.79,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.79,0.00,-25.41,19.50,16.99,0.00,0.00,0.00,0.00,0.00,0.00
118.00,1.00,1.24,8.86,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.86,0.00,-25.98,19.50,16.97,0.00,0.00,0.00,0.00,0.00,0.00
119.00,1.00,1.25,8.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,5.94,0.00,-26.42,19.50,16.95,0.00,0.00,0.00,0.00,0.00,0.00
120.00,1.00,1.25,9.02,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,6.02,0.00,-26.78,19.50,16.93,0.00,0.00,0.00,0.00,0.00,0.00
121.00,1.00,1.26,9.09,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.51,6.09,0.00,-27.12,19.50,16.91,0.00,0.00,0.00,0.00,0.00,0.00
122.00,1.00,1.25,8.95,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,5.95,0.00,-26.42,19.50,16.88,0.07,1.01,0.00,0.00,0.00,0.00
123.00,1.00,1.22,8.58,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.58,0.00,-24.62,19.50,16.88,0.18,1.13,0.00,0.00,0.00,0.00
124.00,1.00,1.18,8.18,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.18,0.00,-23.42,19.50,16.89,0.29,1.15,0.00,0.00,0.00,0.00
125.00,1.00,1.16,7.93,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.93,0.00,-22.59,19.50,16.92,0.33,1.15,0.00,0.00,0.00,0.00
126.00,1.00,1.15,7.83,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.40,4.83,0.00,-22.01,19.50,16.96,0.32,1.15,0.00,0.00,0.00,0.00
127.00,1.00,1.16,7.91,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.41,4.91,0.00,-22.07,19.50,16.99,0.26,1.14,0.00,0.00,0.00,0.00
128.00,1.00,1.18,8.17,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.43,5.17,0.00,-22.48,19.50,17.02,0.15,1.10,0.00,0.00,0.00,0.00
129.00,1.00,1.21,8.47,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.46,5.47,0.00,-23.45,19.50,17.03,0.04,0.00,0.00,0.00,0.00,0.00
130.00,1.00,1.22,8.64,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.47,5.64,0.00,-24.52,19.50,17.03,0.00,0.00,0.00,0.00,0.00,0.00
131.00,1.00,1.23,8.71,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.71,0.00,-25.43,19.50,17.01,0.00,0.00,0.00,0.00,0.00,0.00
132.00,1.00,1.23,8.81,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.48,5.81,0.00,-26.22,19.50,16.99,0.00,0.00,0.00,0.00,0.00,0.00
133.00,1.00,1.24,8.91,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.91,0.00,-26.47,19.50,16.96,0.00,0.00,0.00,0.00,0.00,0.00
134.00,1.00,1.25,8.99,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,5.99,0.00,-26.44,19.50,16.93,0.00,0.00,0.00,0.00,0.00,0.00
135.00,1.00,1.25,9.04,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.50,6.04,0.00,-26.34,19.50,16.92,0.00,0.00,0.00,0.00,0.00,0.00
136.00,1.00,1.26,9.08,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.51,6.08,0.00,-26.36,19.50,16.90,0.00,0.00,0.00,0.00,0.00,0.00
137.00,1.00,1.26,9.12,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.51,6.12,0.00,-26.45,19.50,16.89,0.00,0.00,0.00,0.00,0.00,0.00
138.00,1.00,1.26,9.15,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.51,6.15,0.00,-26.59,19.50,16.88,0.00,0.00,0.00,0.00,0.00,0.00
139.00,1.00,1.27,9.18,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.18,0.00,-26.71,19.50,16.87,0.00,0.00,0.00,0.00,0.00,0.00
140.00,1.00,1.27,9.21,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.21,0.00,-26.82,19.50,16.86,0.00,0.00,0.00,0.00,0.00,0.00
141.00,1.00,1.27,9.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.24,0.00,-26.85,19.50,16.86,0.00,0.00,0.00,0.00,0.00,0.00
142.00,1.00,1.27,9.25,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.25,0.00,-26.62,19.50,16.85,0.00,0.00,0.00,0.00,0.00,0.00
143.00,1.00,1.27,9.26,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.26,0.00,-26.52,19.50,16.85,0.00,0.00,0.00,0.00,0.00,0.00
144.00,1.00,1.27,9.25,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.25,0.00,-26.42,19.50,16.85,0.00,0.00,0.00,0.00,0.00,0.00
145.00,1.00,1.27,9.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.52,6.24,0.00,-26.30,19.50,16.85,0.00,0.00,0.00,0.00,0.00,0.00
146.00,1.00,1.24,8.94,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.49,5.94,0.00,-24.74,19.50,16.85,0.09,1.04,0.00,0.00,0.00,0.00
147.00,1.00,1.20,8.44,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.45,5.44,0.00,-21.72,19.50,16.87,0.20,1.12,0.00,0.00,0.00,0.00
