"found minimum of total cost",1770.42
"sum_of_heat_supply",12717.28
"sum_of_heat_drain",1469.61
"sum_of_mining_revenue",0.00
"sum_of_produced_power_pv",0.00
"sum_of_used_power_pv",0.00
"sum_of_pv_revenue",0.00
"sum_of_heating_cost",1560.56
"sum_of_capital_investment",1474.00
"sum_of_capital_cost",2098.64
"mining_revenue_per_kwh",0.36
